Frequency (Hz)	Level (dB)
26.500000	-71.102432
26.625000	-81.308815
26.750000	-79.457924
26.875000	-76.984100
27.000000	-90.541443
27.125000	-79.169128
27.250000	-74.427330
27.375000	-72.847397
27.500000	-67.766953
27.625000	-76.044357
27.750000	-74.151741
27.875000	-76.921722
28.000000	-73.820496
28.125000	-77.444466
28.250000	-69.992126
28.375000	-68.220848
28.500000	-75.192093
28.625000	-78.307999
28.750000	-76.779518
28.875000	-82.232681
29.000000	-88.174767
29.125000	-73.264442
29.250000	-67.801590
29.375000	-66.786194
29.500000	-65.383896
29.625000	-68.529968
29.750000	-74.870674
29.875000	-63.288662
30.000000	-66.146362
30.125000	-71.727173
30.250000	-73.016617
30.375000	-89.385544
30.500000	-82.630119
30.625000	-70.223389
30.750000	-71.692871
30.875000	-72.570045
31.000000	-69.862427
31.125000	-82.722916
31.250000	-80.822632
31.375000	-71.087418
31.500000	-73.851585
31.625000	-78.028511
31.750000	-77.911171
31.875000	-88.454330
32.000000	-72.580711
32.125000	-72.898750
32.250000	-79.396332
32.375000	-74.610435
32.500000	-72.300896
32.625000	-72.092018
32.750000	-71.118538
32.875000	-71.039879
33.000000	-67.470406
33.125000	-72.173775
33.250000	-68.732002
33.375000	-71.905952
33.500000	-91.145134
33.625000	-74.314812
33.750000	-74.347038
33.875000	-71.947052
34.000000	-79.727028
34.125000	-82.768661
34.250000	-76.735802
34.375000	-70.794571
34.500000	-71.209450
34.625000	-73.536140
34.750000	-69.237244
34.875000	-68.767357
35.000000	-67.667625
35.125000	-73.059196
35.250000	-78.278496
35.375000	-78.163940
35.500000	-79.902473
35.625000	-73.088646
35.750000	-67.959442
35.875000	-71.107208
36.000000	-85.610909
36.125000	-72.663231
36.250000	-70.271240
36.375000	-74.787361
36.500000	-81.790894
36.625000	-77.679306
36.750000	-68.277779
36.875000	-67.448547
37.000000	-74.833824
37.125000	-73.600426
37.250000	-67.776115
37.375000	-68.892097
37.500000	-73.084404
37.625000	-87.547470
37.750000	-76.379494
37.875000	-75.891754
38.000000	-81.394646
38.125000	-76.005486
38.250000	-80.067291
38.375000	-70.249329
38.500000	-68.670464
38.625000	-75.839996
38.750000	-72.632454
38.875000	-75.877396
39.000000	-73.722115
39.125000	-80.309158
39.250000	-74.029602
39.375000	-68.652298
39.500000	-71.634026
39.625000	-74.682671
39.750000	-81.396049
39.875000	-69.922470
40.000000	-70.723671
40.125000	-80.528175
40.250000	-69.672539
40.375000	-71.824791
40.500000	-70.970818
40.625000	-68.643074
40.750000	-74.654854
40.875000	-74.563744
41.000000	-72.913223
41.125000	-73.733696
41.250000	-71.213562
41.375000	-66.874496
41.500000	-71.691238
41.625000	-71.964622
41.750000	-68.478783
41.875000	-78.197548
42.000000	-84.642647
42.125000	-75.364388
42.250000	-75.160011
42.375000	-74.166412
42.500000	-67.940681
42.625000	-72.997963
42.750000	-77.227661
42.875000	-69.624519
43.000000	-70.103287
43.125000	-72.370033
43.250000	-71.794029
43.375000	-75.795349
43.500000	-76.030273
43.625000	-67.375488
43.750000	-66.135384
43.875000	-63.380611
44.000000	-60.453220
44.125000	-55.051399
44.250000	-49.300407
44.375000	-42.639198
44.500000	-32.969128
44.625000	-15.170451
44.750000	-2.252480
44.875000	-2.859709
45.000000	-17.974371
45.125000	-34.089508
45.250000	-43.495022
45.375000	-50.832729
45.500000	-54.830090
45.625000	-58.916252
45.750000	-66.546082
45.875000	-59.722561
46.000000	-69.982201
46.125000	-70.652588
46.250000	-70.235771
46.375000	-82.913040
46.500000	-72.559807
46.625000	-85.466393
46.750000	-66.897148
46.875000	-67.408546
47.000000	-73.126816
47.125000	-76.966988
47.250000	-73.562401
47.375000	-86.421059
47.500000	-71.933067
47.625000	-68.494690
47.750000	-67.254753
47.875000	-67.025116
48.000000	-67.181236
48.125000	-72.440590
48.250000	-78.639069
48.375000	-82.636795
48.500000	-75.651207
48.625000	-74.420525
48.750000	-81.096497
48.875000	-72.930977
49.000000	-69.024223
49.125000	-73.660713
49.250000	-72.439827
49.375000	-76.782829
49.500000	-80.512367
49.625000	-76.513527
49.750000	-71.095604
49.875000	-77.150368
50.000000	-78.573273
50.125000	-69.514664
50.250000	-71.462723
50.375000	-79.226135
50.500000	-71.681152
50.625000	-67.025238
50.750000	-69.046959
50.875000	-75.388596
51.000000	-72.733215
51.125000	-68.565811
51.250000	-72.760155
51.375000	-82.478836
51.500000	-76.139244
51.625000	-69.510071
51.750000	-71.141449
51.875000	-75.419510
52.000000	-78.776840
52.125000	-81.139854
52.250000	-71.941704
52.375000	-69.304436
52.500000	-68.735130
52.625000	-64.793816
52.750000	-71.887451
52.875000	-70.451317
53.000000	-71.584167
53.125000	-77.595085
53.250000	-75.868431
53.375000	-78.161583
53.500000	-75.758949
53.625000	-82.725769
53.750000	-73.489372
53.875000	-70.716965
54.000000	-72.530838
54.125000	-75.383308
54.250000	-73.521919
54.375000	-74.234955
54.500000	-76.121216
54.625000	-78.627075
54.750000	-78.027374
54.875000	-88.226707
55.000000	-70.495903
55.125000	-66.651222
55.250000	-71.030983
55.375000	-83.316811
55.500000	-69.989059
55.625000	-65.096405
55.750000	-65.934380
55.875000	-70.304192
56.000000	-76.204758
56.125000	-70.948547
56.250000	-69.505486
56.375000	-73.127907
56.500000	-78.448875
56.625000	-71.095581
56.750000	-65.652260
56.875000	-74.400299
57.000000	-73.020370
57.125000	-71.360504
57.250000	-69.968109
57.375000	-76.559631
57.500000	-83.414780
57.625000	-73.002586
57.750000	-64.455017
57.875000	-64.482903
58.000000	-67.439911
58.125000	-69.610832
58.250000	-75.977386
58.375000	-88.805832
58.500000	-70.256348
58.625000	-69.262642
58.750000	-66.935272
58.875000	-66.307953
59.000000	-70.452003
59.125000	-77.923698
59.250000	-70.660736
59.375000	-67.625710
59.500000	-69.497093
59.625000	-84.846565
59.750000	-69.142944
59.875000	-76.495239
60.000000	-70.290802
60.125000	-66.737320
60.250000	-88.459854
60.375000	-66.492661
60.500000	-69.020187
60.625000	-66.532753
60.750000	-69.386307
60.875000	-71.063873
61.000000	-71.680290
61.125000	-66.809792
61.250000	-65.853310
61.375000	-70.723900
61.500000	-72.164345
61.625000	-86.243774
61.750000	-87.526001
61.875000	-75.874451
62.000000	-77.240891
62.125000	-74.515778
62.250000	-74.392067
62.375000	-68.162392
62.500000	-74.411713
62.625000	-77.132401
62.750000	-76.291519
62.875000	-73.512978
63.000000	-72.410599
63.125000	-70.724022
63.250000	-72.333572
63.375000	-80.785088
63.500000	-79.121651
63.625000	-73.526344
63.750000	-74.611496
63.875000	-74.494629
64.000000	-80.872208
64.125000	-81.176468
64.250000	-69.882561
64.375000	-66.054169
64.500000	-68.309967
64.625000	-77.023918
64.750000	-71.154327
64.875000	-66.534470
65.000000	-69.903923
65.125000	-75.400414
65.250000	-79.477516
65.375000	-72.871452
65.500000	-74.544304
65.625000	-79.774971
65.750000	-79.195770
65.875000	-87.507187
66.000000	-72.809891
66.125000	-82.731812
66.250000	-78.139000
66.375000	-68.815903
66.500000	-67.499496
66.625000	-72.631813
66.750000	-74.409760
66.875000	-80.760483
67.000000	-86.935875
67.125000	-74.633018
67.250000	-74.635712
67.375000	-93.749222
67.500000	-68.676903
67.625000	-64.792519
67.750000	-65.037094
67.875000	-69.195274
68.000000	-77.890457
68.125000	-85.088577
68.250000	-74.880257
68.375000	-72.776779
68.500000	-79.571106
68.625000	-75.067459
68.750000	-73.382492
68.875000	-76.905350
69.000000	-73.926651
69.125000	-73.231033
69.250000	-74.386795
69.375000	-68.749176
69.500000	-77.553276
69.625000	-82.354965
69.750000	-86.451767
69.875000	-71.999352
70.000000	-73.617432
70.125000	-82.722450
70.250000	-77.779114
70.375000	-73.799019
70.500000	-75.518570
70.625000	-73.397820
70.750000	-71.780228
70.875000	-76.006760
71.000000	-75.144180
71.125000	-77.460037
71.250000	-73.163155
71.375000	-71.497894
71.500000	-76.575012
71.625000	-81.144997
71.750000	-76.063156
71.875000	-72.214836
72.000000	-70.268822
72.125000	-71.104401
72.250000	-85.081795
72.375000	-71.756729
72.500000	-77.364372
72.625000	-72.071259
72.750000	-72.215851
72.875000	-77.985924
73.000000	-83.049507
73.125000	-77.816406
73.250000	-79.380363
73.375000	-73.880051
73.500000	-77.056450
73.625000	-81.878349
73.750000	-73.402657
73.875000	-73.983238
74.000000	-76.092369
74.125000	-76.195580
74.250000	-75.291451
74.375000	-75.162781
74.500000	-76.922836
74.625000	-69.097397
74.750000	-64.587112
74.875000	-69.015816
75.000000	-70.591652
75.125000	-71.572334
75.250000	-69.006111
75.375000	-71.189041
75.500000	-72.447922
75.625000	-74.321075
75.750000	-90.302979
75.875000	-76.414764
76.000000	-73.608307
76.125000	-70.590195
76.250000	-71.897003
76.375000	-76.530128
76.500000	-75.572014
76.625000	-77.775452
76.750000	-74.175835
76.875000	-80.932976
77.000000	-74.447990
77.125000	-70.752937
77.250000	-70.328056
77.375000	-70.562347
77.500000	-78.791557
77.625000	-73.194977
77.750000	-70.471550
77.875000	-79.563751
78.000000	-77.072945
78.125000	-75.240547
78.250000	-71.498604
78.375000	-73.818146
78.500000	-89.282402
78.625000	-78.403946
78.750000	-74.953331
78.875000	-76.135681
79.000000	-75.753380
79.125000	-77.402000
79.250000	-85.188835
79.375000	-76.295364
79.500000	-72.008026
79.625000	-74.911415
79.750000	-83.123863
79.875000	-80.968765
80.000000	-75.164177
80.125000	-74.507957
80.250000	-77.874832
80.375000	-75.774040
80.500000	-76.358940
80.625000	-78.935196
80.750000	-74.561539
80.875000	-75.658325
81.000000	-81.981003
81.125000	-70.608955
81.250000	-70.949463
81.375000	-74.464912
81.500000	-76.578995
81.625000	-78.469788
81.750000	-84.985252
81.875000	-79.277107
82.000000	-79.191940
82.125000	-77.263924
82.250000	-74.355110
82.375000	-73.868607
82.500000	-75.193016
82.625000	-78.133980
82.750000	-78.552040
82.875000	-74.358284
83.000000	-72.872452
83.125000	-76.170029
83.250000	-81.737740
83.375000	-81.700485
83.500000	-79.784279
83.625000	-86.705338
83.750000	-82.800896
83.875000	-78.248009
84.000000	-79.272881
84.125000	-81.419647
84.250000	-87.930984
84.375000	-81.562538
84.500000	-86.385880
84.625000	-76.022667
84.750000	-80.076042
84.875000	-82.516670
85.000000	-85.459709
85.125000	-87.704483
85.250000	-76.717484
85.375000	-73.207726
85.500000	-71.155510
85.625000	-72.442116
85.750000	-76.792915
85.875000	-72.868759
86.000000	-78.963135
86.125000	-77.872383
86.250000	-81.712242
86.375000	-72.945351
86.500000	-73.299057
86.625000	-79.182487
86.750000	-80.145737
86.875000	-79.748169
87.000000	-82.259308
87.125000	-81.459030
87.250000	-77.166634
87.375000	-80.218216
87.500000	-85.293640
87.625000	-76.022263
87.750000	-80.249489
87.875000	-79.263458
88.000000	-77.664368
88.125000	-81.714035
88.250000	-75.175064
88.375000	-75.531647
88.500000	-79.536186
88.625000	-75.745979
88.750000	-71.159073
88.875000	-82.253288
89.000000	-74.926109
89.125000	-80.186028
89.250000	-76.440735
89.375000	-65.981369
89.500000	-41.913002
89.625000	-37.327251
89.750000	-44.523010
89.875000	-72.574104
90.000000	-73.121346
90.125000	-80.404617
90.250000	-80.051216
90.375000	-81.364204
90.500000	-77.981216
90.625000	-80.734886
90.750000	-84.610123
90.875000	-94.805656
91.000000	-94.538528
91.125000	-89.788658
91.250000	-83.146660
91.375000	-86.860435
91.500000	-78.618973
91.625000	-81.677467
91.750000	-78.819923
91.875000	-74.018478
92.000000	-75.267082
92.125000	-85.605614
92.250000	-103.023369
92.375000	-77.290794
92.500000	-74.813660
92.625000	-78.989471
92.750000	-86.621544
92.875000	-83.014229
93.000000	-82.026230
93.125000	-77.817612
93.250000	-84.773239
93.375000	-96.243973
93.500000	-88.552681
93.625000	-78.379440
93.750000	-74.899734
93.875000	-79.054008
94.000000	-103.572639
94.125000	-80.588417
94.250000	-81.119583
94.375000	-78.034546
94.500000	-75.433823
94.625000	-78.983627
94.750000	-75.100357
94.875000	-87.468056
95.000000	-76.037231
95.125000	-77.657425
95.250000	-84.035866
95.375000	-88.438354
95.500000	-82.293465
95.625000	-74.956947
95.750000	-76.284477
95.875000	-80.184319
96.000000	-78.024361
96.125000	-77.648300
96.250000	-91.486252
96.375000	-80.038437
96.500000	-78.866524
96.625000	-87.800125
96.750000	-86.040924
96.875000	-91.487770
97.000000	-87.751259
97.125000	-87.769897
97.250000	-88.824371
97.375000	-84.142433
97.500000	-88.947258
97.625000	-87.105553
97.750000	-83.365837
97.875000	-79.108261
98.000000	-87.440765
98.125000	-85.908600
98.250000	-75.399460
98.375000	-78.920776
98.500000	-85.356567
98.625000	-87.939209
98.750000	-82.357658
98.875000	-82.053986
99.000000	-82.169342
99.125000	-77.998383
99.250000	-83.020332
99.375000	-86.288406
99.500000	-92.292389
99.625000	-84.881981
99.750000	-91.863869
99.875000	-81.182991
100.000000	-76.546005
100.125000	-78.139656
100.250000	-81.409431
100.375000	-78.995750
100.500000	-73.336266
100.625000	-71.322235
100.750000	-74.858833
100.875000	-75.552872
101.000000	-74.768127
101.125000	-77.941757
101.250000	-78.798256
101.375000	-75.162895
101.500000	-76.668304
101.625000	-76.176239
101.750000	-73.206627
101.875000	-75.263672
102.000000	-78.179138
102.125000	-79.854996
102.250000	-89.456940
102.375000	-79.448059
102.500000	-77.633270
102.625000	-78.122856
102.750000	-78.460876
102.875000	-78.921387
103.000000	-75.764984
103.125000	-76.352936
103.250000	-80.128174
103.375000	-83.241859
103.500000	-80.539619
103.625000	-76.928230
103.750000	-78.478065
103.875000	-78.127724
104.000000	-97.519508
104.125000	-83.535194
104.250000	-82.413803
104.375000	-75.883049
104.500000	-76.616486
104.625000	-81.683403
104.750000	-86.060799
104.875000	-79.707268
105.000000	-76.850868
105.125000	-85.214966
105.250000	-88.176025
105.375000	-85.177353
105.500000	-84.173714
105.625000	-80.227440
105.750000	-80.376122
105.875000	-86.679543
106.000000	-95.563286
106.125000	-104.516830
106.250000	-100.699409
106.375000	-84.755005
106.500000	-82.188911
106.625000	-80.546104
106.750000	-79.466393
106.875000	-83.540703
107.000000	-92.129478
107.125000	-82.502922
107.250000	-92.397400
107.375000	-86.433235
107.500000	-78.142075
107.625000	-77.163017
107.750000	-80.392738
107.875000	-78.096848
108.000000	-79.479836
108.125000	-82.428032
108.250000	-77.314651
108.375000	-75.587830
108.500000	-78.631622
108.625000	-80.753029
108.750000	-78.112534
108.875000	-79.034523
109.000000	-84.579361
109.125000	-85.062172
109.250000	-87.510498
109.375000	-81.905037
109.500000	-77.208435
109.625000	-77.468872
109.750000	-79.623611
109.875000	-84.909828
110.000000	-79.338737
110.125000	-82.810791
110.250000	-84.444679
110.375000	-79.802925
110.500000	-77.003548
110.625000	-78.060509
110.750000	-86.462807
110.875000	-86.889351
111.000000	-76.993591
111.125000	-79.105553
111.250000	-84.850601
111.375000	-79.513390
111.500000	-78.546638
111.625000	-82.585564
111.750000	-92.521263
111.875000	-79.900467
112.000000	-76.475166
112.125000	-75.991005
112.250000	-83.427940
112.375000	-94.182640
112.500000	-88.334015
112.625000	-89.396904
112.750000	-83.147751
112.875000	-80.390427
113.000000	-78.674133
113.125000	-81.642960
113.250000	-92.546448
113.375000	-81.589424
113.500000	-81.561943
113.625000	-80.079010
113.750000	-78.826500
113.875000	-83.732941
114.000000	-86.875580
114.125000	-84.115410
114.250000	-89.241859
114.375000	-85.012749
114.500000	-83.056000
114.625000	-94.660240
114.750000	-91.411621
114.875000	-84.701897
115.000000	-80.939941
115.125000	-103.228561
115.250000	-93.391159
115.375000	-101.975128
115.500000	-89.546967
115.625000	-91.518829
115.750000	-80.720596
115.875000	-78.759781
116.000000	-79.533165
116.125000	-81.796753
116.250000	-84.903923
116.375000	-80.539948
116.500000	-82.572372
116.625000	-83.450363
116.750000	-99.580925
116.875000	-79.924484
117.000000	-80.289337
117.125000	-87.172585
117.250000	-91.318298
117.375000	-79.709648
117.500000	-81.926704
117.625000	-83.049850
117.750000	-82.714638
117.875000	-82.069572
118.000000	-82.823532
118.125000	-80.602371
118.250000	-79.162537
118.375000	-83.068710
118.500000	-82.226707
118.625000	-81.624916
118.750000	-88.258286
118.875000	-95.849396
119.000000	-84.489479
119.125000	-76.693130
119.250000	-73.632561
119.375000	-47.266102
119.500000	-38.647560
119.625000	-42.274796
119.750000	-65.743401
119.875000	-76.179039
120.000000	-82.149216
120.125000	-77.593773
120.250000	-78.433090
120.375000	-81.364777
120.500000	-89.877098
120.625000	-89.357544
120.750000	-79.525223
120.875000	-84.722008
121.000000	-87.624496
121.125000	-93.923904
121.250000	-97.093353
121.375000	-79.074516
121.500000	-75.432877
121.625000	-81.007660
121.750000	-91.631531
121.875000	-100.194344
122.000000	-80.700439
122.125000	-77.121368
122.250000	-85.201134
122.375000	-95.689293
122.500000	-83.312828
122.625000	-81.169868
122.750000	-84.881638
122.875000	-100.559151
123.000000	-92.601685
123.125000	-86.582794
123.250000	-82.640350
123.375000	-88.959213
123.500000	-99.271469
123.625000	-88.340538
123.750000	-91.172623
123.875000	-85.416061
124.000000	-89.156288
124.125000	-88.583763
124.250000	-86.051674
124.375000	-76.576790
124.500000	-76.666199
124.625000	-86.797791
124.750000	-107.920395
124.875000	-83.176476
125.000000	-79.205879
125.125000	-81.830368
125.250000	-89.257935
125.375000	-110.618393
125.500000	-96.327766
125.625000	-86.077576
125.750000	-85.375130
125.875000	-82.561844
126.000000	-77.436684
126.125000	-79.346069
126.250000	-82.722870
126.375000	-91.016388
126.500000	-91.886986
126.625000	-84.961327
126.750000	-82.043289
126.875000	-81.360153
127.000000	-82.112900
127.125000	-85.303032
127.250000	-86.117302
127.375000	-80.507294
127.500000	-82.652077
127.625000	-89.474731
127.750000	-86.666000
127.875000	-84.002144
128.000000	-86.207809
128.125000	-80.283073
128.250000	-81.773933
128.375000	-86.726372
128.500000	-86.495834
128.625000	-85.126991
128.750000	-85.684433
128.875000	-82.772118
129.000000	-89.152756
129.125000	-82.249985
129.250000	-86.172821
129.375000	-84.810410
129.500000	-91.821129
129.625000	-87.959534
129.750000	-98.826004
129.875000	-101.755302
130.000000	-95.349747
130.125000	-99.605904
130.250000	-90.822136
130.375000	-90.269035
130.500000	-83.691116
130.625000	-90.466263
130.750000	-90.501472
130.875000	-93.734329
131.000000	-86.716026
131.125000	-81.434494
131.250000	-88.031837
131.375000	-89.677811
131.500000	-106.403450
131.625000	-82.400917
131.750000	-82.052742
131.875000	-83.747551
132.000000	-86.038490
132.125000	-87.380325
132.250000	-87.775070
132.375000	-88.845306
132.500000	-89.965225
132.625000	-82.478584
132.750000	-81.367691
132.875000	-80.364601
133.000000	-82.609955
133.125000	-87.407318
133.250000	-80.947350
133.375000	-78.614426
133.500000	-77.948952
133.625000	-80.004601
133.750000	-80.772339
133.875000	-86.665359
134.000000	-79.038780
134.125000	-70.560333
134.250000	-51.958927
134.375000	-41.022812
134.500000	-42.811230
134.625000	-60.335892
134.750000	-73.519897
134.875000	-83.366753
135.000000	-82.883018
135.125000	-82.074173
135.250000	-79.046700
135.375000	-81.138618
135.500000	-83.667664
135.625000	-84.542305
135.750000	-87.097427
135.875000	-88.027985
136.000000	-92.302101
136.125000	-82.722038
136.250000	-84.295876
136.375000	-87.008034
136.500000	-99.643044
136.625000	-90.453629
136.750000	-86.536736
136.875000	-88.813332
137.000000	-86.490929
137.125000	-85.028130
137.250000	-83.676323
137.375000	-87.740616
137.500000	-97.430794
137.625000	-97.105690
137.750000	-88.227798
137.875000	-83.860237
138.000000	-78.967476
138.125000	-80.804642
138.250000	-85.450783
138.375000	-88.208649
138.500000	-82.308723
138.625000	-83.928749
138.750000	-85.868263
138.875000	-83.354813
139.000000	-82.783592
139.125000	-79.544106
139.250000	-85.203125
139.375000	-86.664551
139.500000	-90.466759
139.625000	-88.056030
139.750000	-82.199341
139.875000	-83.495911
140.000000	-100.384476
140.125000	-85.369591
140.250000	-92.527611
140.375000	-88.213554
140.500000	-92.464890
140.625000	-100.871368
140.750000	-93.831711
140.875000	-92.299004
141.000000	-99.927887
141.125000	-96.548531
141.250000	-87.067795
141.375000	-87.341286
141.500000	-88.063995
141.625000	-92.539917
141.750000	-87.544540
141.875000	-86.758492
142.000000	-84.503387
142.125000	-83.806252
142.250000	-87.231934
142.375000	-91.841011
142.500000	-94.308937
142.625000	-99.440010
142.750000	-89.669640
142.875000	-84.058975
143.000000	-90.590317
143.125000	-90.300247
143.250000	-87.088554
143.375000	-89.815231
143.500000	-97.876549
143.625000	-87.553535
143.750000	-97.802505
143.875000	-87.675774
144.000000	-105.934311
144.125000	-103.069572
144.250000	-83.388306
144.375000	-86.288574
144.500000	-93.290726
144.625000	-87.108391
144.750000	-89.519608
144.875000	-95.099236
145.000000	-89.919632
145.125000	-83.417953
145.250000	-82.948578
145.375000	-84.531120
145.500000	-87.643211
145.625000	-85.959068
145.750000	-85.353119
145.875000	-87.925629
146.000000	-90.539406
146.125000	-95.757881
146.250000	-92.390228
146.375000	-85.484848
146.500000	-88.812912
146.625000	-94.031578
146.750000	-87.867172
146.875000	-85.701576
147.000000	-87.727905
147.125000	-88.652374
147.250000	-84.623627
147.375000	-84.784584
147.500000	-89.208618
147.625000	-84.558525
147.750000	-82.263115
147.875000	-86.047195
148.000000	-88.032562
148.125000	-92.048813
148.250000	-88.442863
148.375000	-96.489746
148.500000	-87.825699
148.625000	-81.263046
148.750000	-81.386047
148.875000	-90.684288
149.000000	-88.957619
149.125000	-89.130806
149.250000	-88.437767
149.375000	-81.051865
149.500000	-80.462082
149.625000	-86.224579
149.750000	-83.871323
149.875000	-85.377693
150.000000	-105.313217
150.125000	-84.490982
150.250000	-82.303413
150.375000	-85.267273
150.500000	-96.210106
150.625000	-95.653992
150.750000	-86.840141
150.875000	-81.222359
151.000000	-82.287117
151.125000	-87.837845
151.250000	-101.941559
151.375000	-99.557564
151.500000	-90.149231
151.625000	-94.936806
151.750000	-89.730286
151.875000	-84.811165
152.000000	-89.260887
152.125000	-98.066643
152.250000	-93.435593
152.375000	-97.072556
152.500000	-96.655472
152.625000	-88.630859
152.750000	-94.306419
152.875000	-91.220200
153.000000	-85.573563
153.125000	-89.735741
153.250000	-88.017372
153.375000	-85.721703
153.500000	-78.425903
153.625000	-82.209770
153.750000	-105.394073
153.875000	-94.721992
154.000000	-86.759048
154.125000	-97.758278
154.250000	-83.335091
154.375000	-81.656311
154.500000	-84.383690
154.625000	-86.603477
154.750000	-88.932373
154.875000	-97.796364
155.000000	-95.142700
155.125000	-93.915909
155.250000	-93.775185
155.375000	-85.930817
155.500000	-85.656036
155.625000	-92.206810
155.750000	-90.339272
155.875000	-97.775948
156.000000	-89.305855
156.125000	-92.421143
156.250000	-104.817825
156.375000	-90.134453
156.500000	-84.618858
156.625000	-88.455215
156.750000	-93.271812
156.875000	-95.288239
157.000000	-86.592896
157.125000	-86.347061
157.250000	-87.900696
157.375000	-91.557907
157.500000	-90.901848
157.625000	-90.002846
157.750000	-91.900856
157.875000	-86.852974
158.000000	-83.182838
158.125000	-88.783867
158.250000	-101.555573
158.375000	-100.877541
158.500000	-97.388916
158.625000	-94.079796
