Frequency (Hz)	Level (dB)
61.750000	-70.579979
61.875000	-68.839157
62.000000	-70.452644
62.125000	-69.503632
62.250000	-74.189461
62.375000	-69.167717
62.500000	-70.321236
62.625000	-71.354492
62.750000	-76.246529
62.875000	-73.271584
63.000000	-71.515976
63.125000	-75.725716
63.250000	-72.730247
63.375000	-71.408974
63.500000	-73.606064
63.625000	-73.277794
63.750000	-71.614502
63.875000	-72.942696
64.000000	-89.716469
64.125000	-71.191307
64.250000	-71.420212
64.375000	-80.087814
64.500000	-73.219849
64.625000	-86.564163
64.750000	-73.141937
64.875000	-68.308228
65.000000	-73.482903
65.125000	-77.550980
65.250000	-68.560043
65.375000	-71.362808
65.500000	-75.898148
65.625000	-65.234406
65.750000	-62.370354
65.875000	-70.739105
66.000000	-79.207260
66.125000	-73.954277
66.250000	-75.519844
66.375000	-80.631050
66.500000	-75.497688
66.625000	-72.803223
66.750000	-75.798592
66.875000	-72.395363
67.000000	-73.348846
67.125000	-78.729866
67.250000	-83.569710
67.375000	-82.053795
67.500000	-81.365608
67.625000	-73.407967
67.750000	-78.114883
67.875000	-72.819748
68.000000	-70.795830
68.125000	-74.142090
68.250000	-72.202507
68.375000	-71.198929
68.500000	-73.560249
68.625000	-74.843727
68.750000	-79.685158
68.875000	-72.600143
69.000000	-68.916687
69.125000	-75.897301
69.250000	-82.399986
69.375000	-79.830589
69.500000	-73.517746
69.625000	-71.085381
69.750000	-74.413597
69.875000	-76.095665
70.000000	-76.673027
70.125000	-67.873085
70.250000	-68.013634
70.375000	-70.748146
70.500000	-73.475487
70.625000	-74.214310
70.750000	-68.930771
70.875000	-73.195900
71.000000	-71.022720
71.125000	-77.252754
71.250000	-94.494522
71.375000	-76.472374
71.500000	-69.632919
71.625000	-72.176735
71.750000	-78.401115
71.875000	-78.805519
72.000000	-89.774452
72.125000	-81.236717
72.250000	-83.243599
72.375000	-77.725853
72.500000	-73.378838
72.625000	-72.365479
72.750000	-73.486885
72.875000	-92.170166
73.000000	-75.883789
73.125000	-79.260559
73.250000	-76.103821
73.375000	-73.399841
73.500000	-71.967598
73.625000	-75.406830
73.750000	-76.903130
73.875000	-79.688179
74.000000	-76.084938
74.125000	-71.442490
74.250000	-69.798737
74.375000	-76.363129
74.500000	-78.922470
74.625000	-70.684723
74.750000	-70.134155
74.875000	-73.133453
75.000000	-74.281036
75.125000	-74.675720
75.250000	-74.071846
75.375000	-74.607101
75.500000	-78.468864
75.625000	-67.000000
75.750000	-67.072701
75.875000	-73.569839
76.000000	-75.684502
76.125000	-73.095619
76.250000	-89.009216
76.375000	-73.206825
76.500000	-71.905128
76.625000	-68.384827
76.750000	-68.563560
76.875000	-78.561081
77.000000	-83.785500
77.125000	-75.731308
77.250000	-73.177177
77.375000	-71.145752
77.500000	-71.974144
77.625000	-76.444206
77.750000	-75.636452
77.875000	-75.647919
78.000000	-74.585693
78.125000	-75.045418
78.250000	-81.110748
78.375000	-88.340668
78.500000	-73.736565
78.625000	-73.006012
78.750000	-75.630791
78.875000	-75.384308
79.000000	-91.645821
79.125000	-75.025307
79.250000	-78.506004
79.375000	-84.139740
79.500000	-84.788704
79.625000	-77.415146
79.750000	-73.133385
79.875000	-80.770897
80.000000	-77.182091
80.125000	-79.424255
80.250000	-76.587021
80.375000	-71.594994
80.500000	-74.355507
80.625000	-86.598946
80.750000	-77.200630
80.875000	-76.441742
81.000000	-80.043083
81.125000	-74.091873
81.250000	-77.309860
81.375000	-77.919937
81.500000	-72.390739
81.625000	-73.777039
81.750000	-73.816399
81.875000	-78.931953
82.000000	-84.216110
82.125000	-78.614929
82.250000	-80.412666
82.375000	-75.777946
82.500000	-95.507050
82.625000	-76.160332
82.750000	-74.491623
82.875000	-77.286003
83.000000	-80.346390
83.125000	-76.157738
83.250000	-74.490341
83.375000	-83.898941
83.500000	-76.453209
83.625000	-82.960548
83.750000	-77.953735
83.875000	-73.039841
84.000000	-71.499817
84.125000	-77.835342
84.250000	-91.258331
84.375000	-81.064011
84.500000	-75.194649
84.625000	-75.270210
84.750000	-77.592682
84.875000	-83.601929
85.000000	-79.338806
85.125000	-79.188873
85.250000	-76.984818
85.375000	-76.834129
85.500000	-73.901009
85.625000	-75.334648
85.750000	-77.276894
85.875000	-76.412933
86.000000	-73.846214
86.125000	-72.701050
86.250000	-78.191124
86.375000	-74.903534
86.500000	-71.174408
86.625000	-67.951157
86.750000	-74.218277
86.875000	-79.701027
87.000000	-76.801666
87.125000	-76.927719
87.250000	-74.774841
87.375000	-73.691689
87.500000	-70.684265
87.625000	-68.181168
87.750000	-70.976227
87.875000	-72.235100
88.000000	-76.963608
88.125000	-83.159050
88.250000	-80.889961
88.375000	-87.619431
88.500000	-84.373116
88.625000	-76.791817
88.750000	-80.070145
88.875000	-91.137978
89.000000	-83.326149
89.125000	-76.762901
89.250000	-73.959923
89.375000	-77.314842
89.500000	-77.816223
89.625000	-87.740982
89.750000	-84.851418
89.875000	-81.468330
90.000000	-77.773209
90.125000	-75.880875
90.250000	-75.900154
90.375000	-73.152878
90.500000	-73.723724
90.625000	-86.444206
90.750000	-80.088074
90.875000	-73.412651
91.000000	-73.857635
91.125000	-78.511932
91.250000	-90.037971
91.375000	-81.086128
91.500000	-78.523659
91.625000	-80.255325
91.750000	-98.440521
91.875000	-80.431206
92.000000	-82.331879
92.125000	-73.071503
92.250000	-74.662964
92.375000	-75.218842
92.500000	-72.107925
92.625000	-75.941895
92.750000	-79.035782
92.875000	-80.548630
93.000000	-86.610092
93.125000	-77.792213
93.250000	-78.483192
93.375000	-74.918953
93.500000	-80.798187
93.625000	-76.724709
93.750000	-77.772171
93.875000	-78.936150
94.000000	-78.234512
94.125000	-81.712936
94.250000	-81.891403
94.375000	-79.722252
94.500000	-78.755325
94.625000	-76.194290
94.750000	-80.081421
94.875000	-84.507164
95.000000	-93.146484
95.125000	-78.197403
95.250000	-78.599083
95.375000	-81.913383
95.500000	-79.569801
95.625000	-83.149689
95.750000	-84.974983
95.875000	-79.885643
96.000000	-77.179146
96.125000	-84.486435
96.250000	-74.770569
96.375000	-75.462753
96.500000	-78.932381
96.625000	-78.634308
96.750000	-80.560898
96.875000	-77.342003
97.000000	-79.608521
97.125000	-79.466179
97.250000	-74.171150
97.375000	-78.576309
97.500000	-67.406349
97.625000	-64.395752
97.750000	-75.412613
97.875000	-84.868294
98.000000	-86.281631
98.125000	-88.664268
98.250000	-84.671967
98.375000	-85.444450
98.500000	-72.457298
98.625000	-71.257103
98.750000	-86.046577
98.875000	-79.871597
99.000000	-79.483414
99.125000	-76.143814
99.250000	-83.239471
99.375000	-93.341370
99.500000	-84.624420
99.625000	-79.361015
99.750000	-88.873695
99.875000	-77.850174
100.000000	-79.400093
100.125000	-91.110420
100.250000	-81.638428
100.375000	-76.603935
100.500000	-80.785309
100.625000	-90.502922
100.750000	-88.344177
100.875000	-93.693581
101.000000	-93.555855
101.125000	-86.384140
101.250000	-84.499886
101.375000	-79.261864
101.500000	-77.268387
101.625000	-76.502159
101.750000	-83.080528
101.875000	-94.313408
102.000000	-86.870392
102.125000	-76.103065
102.250000	-74.112816
102.375000	-82.178993
102.500000	-80.797890
102.625000	-76.934586
102.750000	-75.650841
102.875000	-76.345230
103.000000	-82.759346
103.125000	-89.405327
103.250000	-79.990105
103.375000	-81.865265
103.500000	-78.263237
103.625000	-82.327110
103.750000	-81.831535
103.875000	-72.492279
104.000000	-74.275627
104.125000	-79.829689
104.250000	-82.420807
104.375000	-80.809105
104.500000	-87.251312
104.625000	-85.875565
104.750000	-85.514359
104.875000	-82.619926
105.000000	-100.270721
105.125000	-80.494011
105.250000	-85.928398
105.375000	-78.946365
105.500000	-74.601799
105.625000	-79.274635
105.750000	-82.250954
105.875000	-84.110535
106.000000	-85.921974
106.125000	-78.741913
106.250000	-84.669617
106.375000	-78.688591
106.500000	-80.270096
106.625000	-80.337135
106.750000	-81.988899
106.875000	-80.674675
107.000000	-83.442726
107.125000	-108.664238
107.250000	-91.080849
107.375000	-86.134125
107.500000	-84.687775
107.625000	-83.561310
107.750000	-86.097397
107.875000	-100.123985
108.000000	-88.379868
108.125000	-82.622353
108.250000	-90.094017
108.375000	-70.600441
108.500000	-60.247932
108.625000	-62.444508
108.750000	-80.446243
108.875000	-84.557678
109.000000	-86.442032
109.125000	-92.200600
109.250000	-94.713707
109.375000	-78.449806
109.500000	-71.371902
109.625000	-73.961388
109.750000	-80.632965
109.875000	-81.853119
110.000000	-89.808136
110.125000	-83.770439
110.250000	-83.593857
110.375000	-83.153984
110.500000	-84.863235
110.625000	-81.571304
110.750000	-88.323837
110.875000	-79.083260
111.000000	-85.188499
111.125000	-82.776985
111.250000	-84.278847
111.375000	-86.697166
111.500000	-80.200645
111.625000	-80.746315
111.750000	-88.329193
111.875000	-87.633080
112.000000	-78.768311
112.125000	-79.036163
112.250000	-90.266876
112.375000	-80.519646
112.500000	-87.543503
112.625000	-85.776627
112.750000	-85.948700
112.875000	-98.834282
113.000000	-85.258263
113.125000	-82.165321
113.250000	-80.633842
113.375000	-91.040649
113.500000	-97.018036
113.625000	-89.501663
113.750000	-87.943321
113.875000	-89.518997
114.000000	-99.954361
114.125000	-90.138908
114.250000	-84.937141
114.375000	-82.910286
114.500000	-78.948212
114.625000	-79.988655
114.750000	-92.034660
114.875000	-81.955635
115.000000	-82.525444
115.125000	-80.136330
115.250000	-77.135033
115.375000	-79.176437
115.500000	-80.256737
115.625000	-79.141296
115.750000	-81.346954
115.875000	-86.649681
116.000000	-88.117569
116.125000	-106.374771
116.250000	-102.883575
116.375000	-92.871643
116.500000	-79.617302
116.625000	-78.197716
116.750000	-81.866348
116.875000	-79.504372
117.000000	-81.260773
117.125000	-85.111374
117.250000	-81.598488
117.375000	-87.609406
117.500000	-80.167000
117.625000	-80.272415
117.750000	-81.308632
117.875000	-77.717705
118.000000	-83.167336
118.125000	-81.736267
118.250000	-81.849892
118.375000	-78.577255
118.500000	-81.382271
118.625000	-89.810791
118.750000	-94.033669
118.875000	-87.707619
119.000000	-85.613884
119.125000	-84.781914
119.250000	-74.083313
119.375000	-43.482681
119.500000	-38.723263
119.625000	-46.065922
119.750000	-78.577629
119.875000	-85.730339
120.000000	-86.339798
120.125000	-87.710144
120.250000	-85.088051
120.375000	-85.181679
120.500000	-78.857666
120.625000	-80.291862
120.750000	-81.678635
120.875000	-91.276863
121.000000	-90.030479
121.125000	-86.590469
121.250000	-81.372353
121.375000	-82.117188
121.500000	-104.009911
121.625000	-80.874962
121.750000	-82.666748
121.875000	-81.314201
122.000000	-75.356750
122.125000	-76.209900
122.250000	-84.739723
122.375000	-94.783028
122.500000	-87.236893
122.625000	-86.586250
122.750000	-88.491463
122.875000	-86.157372
123.000000	-88.983116
123.125000	-82.606918
123.250000	-83.492775
123.375000	-80.596504
123.500000	-83.969131
123.625000	-83.343498
123.750000	-82.490761
123.875000	-111.020943
124.000000	-91.086769
124.125000	-99.608879
124.250000	-92.081223
124.375000	-92.589401
124.500000	-84.945587
124.625000	-84.413673
124.750000	-91.783096
124.875000	-84.214111
125.000000	-87.821564
125.125000	-92.775093
125.250000	-91.184731
125.375000	-86.649796
125.500000	-88.041046
125.625000	-90.407463
125.750000	-88.708710
125.875000	-89.686523
126.000000	-94.874306
126.125000	-96.210037
126.250000	-90.286148
126.375000	-85.437988
126.500000	-89.858955
126.625000	-92.239708
126.750000	-87.976265
126.875000	-81.672531
127.000000	-80.940491
127.125000	-84.321312
127.250000	-86.778900
127.375000	-80.982704
127.500000	-79.542770
127.625000	-90.495834
127.750000	-86.353569
127.875000	-88.789162
128.000000	-94.548615
128.125000	-83.958206
128.250000	-81.693733
128.375000	-83.123177
128.500000	-89.208954
128.625000	-94.591934
128.750000	-85.899620
128.875000	-88.701035
129.000000	-80.513405
129.125000	-78.626381
129.250000	-84.320900
129.375000	-87.840187
129.500000	-83.507271
129.625000	-80.956841
129.750000	-83.097824
129.875000	-104.857124
130.000000	-89.243141
130.125000	-94.341537
130.250000	-74.333649
130.375000	-61.846619
130.500000	-61.751259
130.625000	-74.210350
130.750000	-89.077873
130.875000	-84.264153
131.000000	-92.523048
131.125000	-89.145889
131.250000	-88.464424
131.375000	-99.006836
131.500000	-86.401001
131.625000	-82.443687
131.750000	-86.340416
131.875000	-88.123268
132.000000	-79.108368
132.125000	-85.047272
132.250000	-89.611412
132.375000	-85.866638
132.500000	-80.901794
132.625000	-83.749069
132.750000	-90.909554
132.875000	-90.079201
133.000000	-95.251221
133.125000	-86.446220
133.250000	-86.672119
133.375000	-93.468819
133.500000	-84.854691
133.625000	-83.283325
133.750000	-88.322922
133.875000	-86.913368
134.000000	-85.415230
134.125000	-84.672249
134.250000	-81.851326
134.375000	-84.175812
134.500000	-89.632622
134.625000	-93.556633
134.750000	-93.816704
134.875000	-98.412819
135.000000	-84.383842
135.125000	-89.257683
135.250000	-92.875732
135.375000	-92.814301
135.500000	-88.986649
135.625000	-84.938362
135.750000	-87.680229
135.875000	-86.534843
136.000000	-91.231285
136.125000	-98.791138
136.250000	-91.546997
136.375000	-89.387703
136.500000	-95.297867
136.625000	-98.556480
136.750000	-83.725983
136.875000	-81.872581
137.000000	-91.357292
137.125000	-83.777870
137.250000	-83.052376
137.375000	-86.472954
137.500000	-89.304512
137.625000	-89.792450
137.750000	-92.214699
137.875000	-87.625916
138.000000	-89.519180
138.125000	-95.908615
138.250000	-86.991432
138.375000	-85.172272
138.500000	-88.903114
138.625000	-88.246353
138.750000	-93.508484
138.875000	-100.952194
139.000000	-100.708511
139.125000	-90.477432
139.250000	-88.417717
139.375000	-92.236961
139.500000	-89.593506
139.625000	-86.410927
139.750000	-88.265999
139.875000	-87.972054
140.000000	-90.095009
140.125000	-88.566757
140.250000	-82.775673
140.375000	-84.057144
140.500000	-93.611755
140.625000	-92.734268
140.750000	-86.910866
140.875000	-85.820663
141.000000	-86.068031
141.125000	-83.207886
141.250000	-70.577484
141.375000	-62.452797
141.500000	-66.359749
141.625000	-82.861382
141.750000	-97.872719
141.875000	-88.201469
142.000000	-89.974236
142.125000	-94.339828
142.250000	-92.610733
142.375000	-84.469414
142.500000	-88.365700
142.625000	-86.758820
142.750000	-88.418404
142.875000	-89.664108
143.000000	-87.427673
143.125000	-92.499741
143.250000	-89.617172
143.375000	-90.198822
143.500000	-110.205894
143.625000	-92.702003
143.750000	-87.416862
143.875000	-84.622269
144.000000	-82.899521
144.125000	-81.788826
144.250000	-85.218559
144.375000	-90.219582
144.500000	-88.529213
144.625000	-90.848854
144.750000	-88.797501
144.875000	-88.092270
145.000000	-86.143105
145.125000	-86.184166
145.250000	-91.935974
145.375000	-96.534576
145.500000	-89.846924
145.625000	-87.297523
145.750000	-90.350952
145.875000	-91.760338
146.000000	-87.882690
146.125000	-97.029213
146.250000	-87.320831
146.375000	-90.501625
146.500000	-95.096359
146.625000	-90.631554
146.750000	-94.850723
146.875000	-94.325829
147.000000	-87.217140
147.125000	-86.058907
147.250000	-95.901978
147.375000	-85.606339
147.500000	-95.899200
147.625000	-87.427452
147.750000	-87.461395
147.875000	-88.457123
148.000000	-88.797119
148.125000	-84.689766
148.250000	-88.825920
148.375000	-107.431633
148.500000	-93.584480
148.625000	-95.630890
148.750000	-90.593819
148.875000	-90.447227
149.000000	-94.536148
149.125000	-89.578857
149.250000	-86.821838
149.375000	-94.456734
149.500000	-85.468597
149.625000	-82.957291
149.750000	-86.275055
149.875000	-84.493004
150.000000	-90.840881
150.125000	-95.722618
150.250000	-88.027603
150.375000	-84.789223
150.500000	-83.473877
150.625000	-83.940483
150.750000	-82.623589
150.875000	-83.887787
151.000000	-96.338127
151.125000	-84.360405
151.250000	-83.579155
151.375000	-89.318329
151.500000	-92.702042
151.625000	-96.859909
151.750000	-106.677200
151.875000	-101.531998
152.000000	-96.230453
152.125000	-93.299644
152.250000	-72.495491
152.375000	-68.528473
152.500000	-77.304115
152.625000	-94.548767
152.750000	-97.451515
152.875000	-99.068024
153.000000	-93.089676
153.125000	-91.137451
153.250000	-81.248116
153.375000	-82.650543
153.500000	-89.316383
153.625000	-91.688469
153.750000	-93.044342
153.875000	-90.731049
154.000000	-98.825264
154.125000	-97.882179
154.250000	-90.823753
154.375000	-86.892509
154.500000	-85.283676
154.625000	-88.956848
154.750000	-93.835716
154.875000	-90.460960
155.000000	-88.591080
155.125000	-96.052750
155.250000	-96.977829
155.375000	-96.604851
155.500000	-91.485710
155.625000	-89.272820
155.750000	-90.683472
155.875000	-89.741722
156.000000	-96.433693
156.125000	-87.690414
156.250000	-87.830162
156.375000	-92.108711
156.500000	-97.838486
156.625000	-96.846352
156.750000	-92.345207
156.875000	-100.359177
157.000000	-102.486542
157.125000	-99.949570
157.250000	-98.533470
157.375000	-94.508881
157.500000	-99.434036
157.625000	-86.817375
157.750000	-86.366470
157.875000	-98.710693
158.000000	-96.358917
158.125000	-98.553894
158.250000	-94.713257
158.375000	-89.105492
158.500000	-90.608276
158.625000	-96.239120
