Frequency (Hz)	Level (dB)
157.625000	-51.143021
157.750000	-51.583878
157.875000	-50.926022
158.000000	-51.457500
158.125000	-51.593010
158.250000	-51.026787
158.375000	-51.788322
158.500000	-51.400158
158.625000	-51.412701
158.750000	-52.107841
158.875000	-51.418373
159.000000	-51.982300
159.125000	-52.264050
159.250000	-51.867332
159.375000	-52.495342
159.500000	-52.054958
159.625000	-51.719570
159.750000	-52.491875
159.875000	-51.806313
160.000000	-52.257717
160.125000	-52.345875
160.250000	-51.588699
160.375000	-52.102310
160.500000	-51.897766
160.625000	-51.577736
160.750000	-52.372658
160.875000	-51.669392
161.000000	-52.105343
161.125000	-52.335194
161.250000	-51.628620
161.375000	-52.204983
161.500000	-52.271404
161.625000	-52.146290
161.750000	-53.167099
161.875000	-52.489723
162.000000	-52.660408
162.125000	-53.003914
162.250000	-52.377430
162.375000	-52.917580
162.500000	-52.849579
162.625000	-52.175323
162.750000	-53.007687
162.875000	-52.407364
163.000000	-52.312740
163.125000	-52.592247
163.250000	-51.812954
163.375000	-52.443981
163.500000	-52.667732
163.625000	-52.201565
163.750000	-52.950634
163.875000	-52.533943
164.000000	-52.653366
164.125000	-53.421333
164.250000	-52.769272
164.375000	-53.265877
164.500000	-53.438240
164.625000	-52.891445
164.750000	-53.639664
164.875000	-53.153603
165.000000	-52.841175
165.125000	-53.454880
165.250000	-52.820896
165.375000	-53.339409
165.500000	-53.449318
165.625000	-52.765869
165.750000	-53.231106
165.875000	-52.920807
166.000000	-52.675159
166.125000	-53.549747
166.250000	-52.870312
166.375000	-53.112652
166.500000	-53.306095
166.625000	-52.657463
166.750000	-53.311672
166.875000	-53.236645
167.000000	-53.150246
167.125000	-54.150986
167.250000	-53.527954
167.375000	-53.785755
167.500000	-54.077187
167.625000	-53.510891
167.750000	-54.082584
167.875000	-54.051121
168.000000	-53.536823
168.125000	-54.289745
168.250000	-53.470905
168.375000	-53.450981
168.500000	-53.846073
168.625000	-53.064266
168.750000	-53.565605
168.875000	-53.502762
169.000000	-53.127129
169.125000	-54.016216
169.250000	-53.523861
169.375000	-53.566418
169.500000	-54.092899
169.625000	-53.379818
169.750000	-54.179718
169.875000	-54.516994
170.000000	-54.025101
170.125000	-54.575546
170.250000	-54.073505
170.375000	-54.106155
170.500000	-54.772636
170.625000	-54.053391
170.750000	-54.478844
170.875000	-54.635506
171.000000	-54.150597
171.125000	-54.708126
171.250000	-54.303413
171.375000	-53.922092
171.500000	-54.610958
171.625000	-53.826595
171.750000	-54.374771
171.875000	-54.551418
172.000000	-53.735588
172.125000	-54.171520
172.250000	-53.874588
172.375000	-53.853291
172.500000	-55.023441
172.625000	-54.446117
172.750000	-54.668289
172.875000	-54.820442
173.000000	-54.315342
173.125000	-55.246235
173.250000	-55.323662
173.375000	-54.916077
173.500000	-55.635517
173.625000	-54.797825
173.750000	-55.050560
173.875000	-55.328369
174.000000	-54.610085
174.125000	-54.972977
174.250000	-54.970444
174.375000	-54.548412
174.500000	-55.305943
174.625000	-54.646408
174.750000	-54.655426
174.875000	-55.097900
175.000000	-54.289028
175.125000	-54.913059
175.250000	-55.075787
175.375000	-54.637848
175.500000	-55.333401
175.625000	-54.737381
175.750000	-54.781368
175.875000	-55.471424
176.000000	-54.890854
176.125000	-55.536774
176.250000	-55.742645
176.375000	-55.318653
176.500000	-56.155357
176.625000	-55.749321
176.750000	-55.578163
176.875000	-56.217579
177.000000	-55.486763
177.125000	-55.931675
177.250000	-56.085369
177.375000	-55.414150
177.500000	-55.718174
177.625000	-55.253956
177.750000	-54.867840
177.875000	-55.816261
178.000000	-55.149189
178.125000	-55.505806
178.250000	-55.621117
178.375000	-54.880184
178.500000	-55.465252
178.625000	-55.421917
178.750000	-55.423729
178.875000	-56.277748
179.000000	-55.530060
179.125000	-55.729946
179.250000	-55.557060
179.375000	-55.010952
179.500000	-56.570232
179.625000	-56.240406
179.750000	-55.897312
179.875000	-56.794304
180.000000	-56.208973
180.125000	-56.481052
180.250000	-56.772926
180.375000	-55.985352
180.500000	-56.424484
180.625000	-56.484612
180.750000	-56.019756
180.875000	-56.745384
181.000000	-56.063011
181.125000	-55.792095
181.250000	-56.184807
181.375000	-55.464115
181.500000	-56.072918
181.625000	-56.232861
181.750000	-55.784771
181.875000	-56.411045
182.000000	-55.891479
182.125000	-55.935181
182.250000	-56.671478
182.375000	-56.052826
182.500000	-56.582355
182.625000	-56.810345
182.750000	-56.402000
182.875000	-57.133846
183.000000	-56.727837
183.125000	-56.525043
183.250000	-57.356884
183.375000	-56.749809
183.500000	-57.333885
183.625000	-57.455318
183.750000	-56.928314
183.875000	-57.226723
184.000000	-57.016369
184.125000	-56.640282
184.250000	-57.540810
184.375000	-56.911533
184.500000	-57.027191
184.625000	-56.965473
184.750000	-56.171028
184.875000	-56.748299
185.000000	-56.701191
185.125000	-56.435638
185.250000	-57.112278
185.375000	-56.355953
185.500000	-56.544296
185.625000	-57.073589
185.750000	-56.634598
185.875000	-57.264000
186.000000	-57.189213
186.125000	-56.702595
186.250000	-57.682255
186.375000	-57.190304
186.500000	-57.467503
186.625000	-57.808537
186.750000	-57.022770
186.875000	-57.558048
187.000000	-57.743652
187.125000	-57.581005
187.250000	-58.505245
187.375000	-57.878998
187.500000	-57.702637
187.625000	-58.119778
187.750000	-57.350342
187.875000	-57.998837
188.000000	-58.159557
188.125000	-57.445400
188.250000	-57.780628
188.375000	-57.202003
188.500000	-57.048634
188.625000	-57.853230
188.750000	-57.096539
188.875000	-57.459217
189.000000	-57.653820
189.125000	-57.096119
189.250000	-57.854866
189.375000	-57.581089
189.500000	-57.228367
189.625000	-58.035496
189.750000	-57.301849
189.875000	-57.954922
190.000000	-58.169098
190.125000	-57.635635
190.250000	-58.261040
190.375000	-58.027187
190.500000	-57.896412
190.625000	-58.838272
190.750000	-58.274410
190.875000	-58.527885
191.000000	-58.744747
191.125000	-58.162189
191.250000	-58.707062
191.375000	-58.751198
191.500000	-58.502472
191.625000	-59.163551
191.750000	-58.307644
191.875000	-58.464478
192.000000	-58.749115
192.125000	-58.040703
192.250000	-58.408154
192.375000	-58.348412
192.500000	-57.877186
192.625000	-58.591774
192.750000	-58.070774
192.875000	-57.985737
193.000000	-58.488113
193.125000	-57.703873
193.250000	-58.459503
193.375000	-58.606544
193.500000	-58.030724
193.625000	-58.613335
193.750000	-58.008511
193.875000	-57.933933
194.000000	-58.706951
194.125000	-58.308979
194.250000	-58.785488
194.375000	-58.918087
194.500000	-58.537342
194.625000	-59.389820
194.750000	-59.138172
194.875000	-59.024467
195.000000	-59.741772
195.125000	-58.972656
195.250000	-59.487347
195.375000	-59.651154
195.500000	-59.141571
195.625000	-59.669579
195.750000	-59.368099
195.875000	-58.942799
196.000000	-59.814529
196.125000	-59.141300
196.250000	-59.580757
196.375000	-59.709824
196.500000	-58.822998
196.625000	-59.306095
196.750000	-59.132488
196.875000	-58.868187
197.000000	-59.544064
197.125000	-58.846615
197.250000	-58.939857
197.375000	-59.188110
197.500000	-58.570930
197.625000	-59.265911
197.750000	-59.149998
197.875000	-58.656269
198.000000	-59.379822
198.125000	-58.845699
198.250000	-59.130905
198.375000	-59.651840
198.500000	-59.048584
198.625000	-59.583317
198.750000	-59.740608
198.875000	-59.436050
199.000000	-60.147964
199.125000	-59.703861
199.250000	-59.680328
199.375000	-60.249809
199.500000	-59.590515
199.625000	-60.290375
199.750000	-60.555756
199.875000	-60.007416
200.000000	-60.693836
200.125000	-60.157997
200.250000	-60.239506
200.375000	-60.919121
200.500000	-60.201859
200.625000	-60.523861
200.750000	-60.594337
200.875000	-59.855621
201.000000	-60.511917
201.125000	-60.011116
201.250000	-59.706474
201.375000	-60.374096
201.500000	-59.562019
201.625000	-60.016060
201.750000	-60.249592
201.875000	-59.837681
202.000000	-60.159615
202.125000	-59.764122
202.250000	-59.417679
202.375000	-60.295643
202.500000	-59.834541
202.625000	-59.895401
202.750000	-60.131401
202.875000	-59.482334
203.000000	-60.034466
203.125000	-59.987526
203.250000	-59.798340
203.375000	-60.707336
203.500000	-60.110153
203.625000	-60.211578
203.750000	-60.775604
203.875000	-60.331551
204.000000	-61.020283
204.125000	-61.115829
204.250000	-60.463066
204.375000	-61.426548
204.500000	-60.841480
204.625000	-61.012531
204.750000	-61.386272
204.875000	-60.581650
205.000000	-61.180115
205.125000	-61.385948
205.250000	-61.206810
205.375000	-61.871815
205.500000	-61.403225
205.625000	-61.185299
205.750000	-61.776749
205.875000	-61.012108
206.000000	-61.332870
206.125000	-61.345947
206.250000	-60.692436
206.375000	-61.357952
206.500000	-60.882835
206.625000	-60.805084
206.750000	-61.401272
206.875000	-60.519424
207.000000	-60.671146
207.125000	-60.757763
207.250000	-60.366623
207.375000	-61.271011
207.500000	-61.072163
207.625000	-60.482201
207.750000	-61.152435
207.875000	-60.472733
208.000000	-61.092728
208.125000	-61.318001
208.250000	-60.542316
208.375000	-61.006992
208.500000	-60.704506
208.625000	-60.470230
208.750000	-61.535580
208.875000	-61.144768
209.000000	-61.673470
209.125000	-61.975163
209.250000	-61.025997
209.375000	-61.785988
209.500000	-61.720207
209.625000	-61.652126
209.750000	-62.416065
209.875000	-61.648014
210.000000	-61.929276
210.125000	-62.439869
210.250000	-61.799915
210.375000	-62.435768
210.500000	-62.415958
210.625000	-62.122822
210.750000	-62.875408
210.875000	-62.330055
211.000000	-62.176540
211.125000	-62.747192
211.250000	-62.113670
211.375000	-62.805790
211.500000	-62.804245
211.625000	-62.116199
211.750000	-62.485222
211.875000	-61.913357
212.000000	-61.706165
212.125000	-62.501404
212.250000	-61.902546
212.375000	-62.339935
212.500000	-62.228058
212.625000	-61.289108
212.750000	-62.109856
212.875000	-61.883053
213.000000	-61.853237
213.125000	-62.565685
213.250000	-61.774109
213.375000	-61.673889
213.500000	-61.948639
213.625000	-61.416817
213.750000	-62.268604
213.875000	-61.853378
214.000000	-61.469185
214.125000	-62.148338
214.250000	-61.490421
214.375000	-62.016399
214.500000	-62.464291
214.625000	-61.739349
214.750000	-62.525730
214.875000	-62.148197
215.000000	-61.953346
215.125000	-62.903847
215.250000	-62.415009
215.375000	-62.570332
215.500000	-62.848083
215.625000	-62.155689
215.750000	-62.920067
215.875000	-63.043671
216.000000	-62.706104
216.125000	-63.519333
216.250000	-62.984985
216.375000	-63.402142
216.500000	-63.751812
216.625000	-63.018909
216.750000	-63.603611
216.875000	-63.732193
217.000000	-63.286865
217.125000	-64.169983
217.250000	-63.517544
217.375000	-63.453724
217.500000	-63.905670
217.625000	-63.300827
217.750000	-63.895626
217.875000	-64.021507
218.000000	-63.281181
218.125000	-63.919907
218.250000	-63.380135
218.375000	-63.263710
218.500000	-63.906376
218.625000	-63.353268
218.750000	-63.554829
218.875000	-63.664219
219.000000	-62.794220
219.125000	-63.484642
219.250000	-63.135323
219.375000	-62.959217
219.500000	-63.531559
219.625000	-62.605564
219.750000	-63.024258
219.875000	-63.301323
220.000000	-62.809437
220.125000	-63.334702
220.250000	-62.862026
220.375000	-62.281017
220.500000	-63.351547
220.625000	-62.657745
220.750000	-62.966640
220.875000	-63.211445
221.000000	-62.410511
221.125000	-62.845375
221.250000	-62.838245
221.375000	-62.862186
221.500000	-63.729839
221.625000	-62.975887
221.750000	-62.895599
221.875000	-63.381279
222.000000	-62.984505
222.125000	-63.839134
222.250000	-63.887901
222.375000	-63.234154
222.500000	-63.946720
222.625000	-63.460033
222.750000	-63.803341
222.875000	-64.413506
223.000000	-63.476593
223.125000	-64.193657
223.250000	-64.318123
223.375000	-64.012398
223.500000	-64.749779
223.625000	-64.347580
223.750000	-64.441254
223.875000	-65.152145
224.000000	-64.288620
224.125000	-64.884048
224.250000	-64.990479
224.375000	-64.432846
224.500000	-64.970665
224.625000	-64.754593
224.750000	-64.840752
224.875000	-65.675774
225.000000	-64.966858
225.125000	-65.144569
225.250000	-65.371635
225.375000	-64.984360
225.500000	-65.696121
225.625000	-65.436150
225.750000	-64.802185
225.875000	-65.430977
226.000000	-64.732918
226.125000	-65.320969
226.250000	-65.789444
226.375000	-64.824295
226.500000	-65.034706
226.625000	-64.431259
226.750000	-64.571327
226.875000	-65.488663
227.000000	-65.138641
227.125000	-64.805092
227.250000	-64.984314
227.375000	-64.021492
227.500000	-64.782410
227.625000	-64.734352
227.750000	-64.420082
227.875000	-65.044197
228.000000	-64.291229
228.125000	-64.151276
228.250000	-64.777542
228.375000	-64.331779
228.500000	-64.776627
228.625000	-64.597725
228.750000	-63.868004
228.875000	-64.453743
229.000000	-64.040092
229.125000	-64.358856
229.250000	-64.868454
229.375000	-63.985428
229.500000	-64.566917
229.625000	-64.524536
229.750000	-64.149002
229.875000	-64.704498
230.000000	-64.214310
230.125000	-64.029022
230.250000	-64.510193
230.375000	-64.078300
230.500000	-64.500824
230.625000	-64.913864
230.750000	-64.266609
230.875000	-65.142891
231.000000	-64.723145
231.125000	-64.547478
231.250000	-64.990616
231.375000	-64.406517
231.500000	-64.796837
231.625000	-65.350525
231.750000	-64.905708
231.875000	-65.629074
232.000000	-65.180420
232.125000	-65.015961
232.250000	-65.651970
232.375000	-65.065605
232.500000	-65.523933
232.625000	-65.811592
232.750000	-65.165138
232.875000	-65.832077
233.000000	-65.825638
233.125000	-65.607689
233.250000	-66.451248
233.375000	-65.924866
233.500000	-66.265198
233.625000	-66.552010
233.750000	-66.041733
233.875000	-66.829117
234.000000	-67.193756
234.125000	-66.214859
234.250000	-66.842239
234.375000	-66.093147
234.500000	-66.709862
234.625000	-67.323074
234.750000	-66.868805
234.875000	-67.311485
235.000000	-67.532150
235.125000	-67.007729
235.250000	-67.774849
235.375000	-67.170555
235.500000	-66.953430
235.625000	-67.595291
235.750000	-66.650360
235.875000	-67.021866
236.000000	-67.448456
236.125000	-67.359596
236.250000	-68.220390
236.375000	-67.650024
236.500000	-67.098938
236.625000	-67.541374
236.750000	-67.016983
236.875000	-67.360641
237.000000	-67.484383
237.125000	-66.792252
237.250000	-67.441818
237.375000	-67.294342
237.500000	-67.126465
237.625000	-67.652870
237.750000	-66.501053
237.875000	-66.931450
238.000000	-67.156281
238.125000	-66.799210
238.250000	-66.840752
238.375000	-66.748001
238.500000	-66.378922
238.625000	-67.524887
238.750000	-66.815514
238.875000	-67.206306
239.000000	-65.470161
239.125000	-61.476711
239.250000	-64.246605
239.375000	-66.453026
239.500000	-66.356171
239.625000	-66.988663
239.750000	-66.343079
239.875000	-66.206238
240.000000	-66.848618
240.125000	-65.858315
240.250000	-66.924805
240.375000	-66.609352
240.500000	-65.676453
240.625000	-66.276176
240.750000	-65.966492
240.875000	-66.036812
241.000000	-66.687073
241.125000	-65.873314
241.250000	-66.118195
241.375000	-66.043129
241.500000	-65.808128
241.625000	-66.280144
241.750000	-65.900856
241.875000	-65.723366
242.000000	-66.339554
242.125000	-65.780685
242.250000	-66.036705
242.375000	-66.224632
242.500000	-65.453743
242.625000	-66.408783
242.750000	-65.873802
242.875000	-65.867477
243.000000	-66.401070
243.125000	-65.951538
243.250000	-65.944656
243.375000	-66.077522
243.500000	-65.435829
243.625000	-66.551773
243.750000	-66.221069
243.875000	-66.031868
244.000000	-66.697540
244.125000	-65.934090
244.250000	-66.386856
244.375000	-66.796310
244.500000	-65.935646
244.625000	-66.358589
244.750000	-66.087128
244.875000	-65.903267
245.000000	-66.788979
245.125000	-66.473526
245.250000	-66.420387
245.375000	-66.709099
245.500000	-65.834625
245.625000	-66.625458
245.750000	-66.506668
245.875000	-65.911812
246.000000	-66.734100
246.125000	-66.433151
246.250000	-66.685326
246.375000	-67.183640
246.500000	-66.578148
246.625000	-67.010902
246.750000	-66.766663
246.875000	-66.304115
247.000000	-67.344978
247.125000	-66.969154
247.250000	-67.222809
247.375000	-67.544617
247.500000	-66.728592
247.625000	-67.584129
247.750000	-67.841774
247.875000	-67.206352
248.000000	-67.746544
248.125000	-67.038765
248.250000	-67.025246
248.375000	-67.505486
248.500000	-67.197800
248.625000	-67.779861
248.750000	-68.172668
248.875000	-67.548332
249.000000	-67.963005
249.125000	-67.468872
249.250000	-67.900650
249.375000	-68.231239
249.500000	-67.476799
249.625000	-67.827171
249.750000	-68.343559
249.875000	-68.136063
250.000000	-68.924988
250.125000	-68.678818
250.250000	-68.554901
250.375000	-68.696526
250.500000	-68.137955
250.625000	-68.414749
250.750000	-68.678108
250.875000	-68.565063
251.000000	-68.958023
251.125000	-68.786789
251.250000	-68.952629
251.375000	-69.454094
251.500000	-68.846954
251.625000	-68.892220
251.750000	-68.760971
251.875000	-68.786064
252.000000	-69.507805
252.125000	-69.776840
252.250000	-69.354172
252.375000	-69.530754
252.500000	-68.801170
252.625000	-69.729515
252.750000	-70.031204
252.875000	-69.515862
253.000000	-69.083916
253.125000	-68.876259
253.250000	-69.002090
253.375000	-70.257317
253.500000	-70.255806
253.625000	-70.138390
253.750000	-69.962181
253.875000	-69.377831
254.000000	-70.031837
254.125000	-69.806442
254.250000	-70.046951
254.375000	-69.963463
254.500000	-69.604828
254.625000	-69.930656
254.750000	-70.535141
254.875000	-70.296394
255.000000	-70.609787
255.125000	-69.992043
255.250000	-69.731911
255.375000	-69.762619
255.500000	-69.916847
255.625000	-70.142754
255.750000	-70.255157
255.875000	-70.020203
