Frequency (Hz)	Level (dB)
36.500000	-72.515144
36.625000	-70.171120
36.750000	-71.620354
36.875000	-72.491867
37.000000	-72.415581
37.125000	-72.748039
37.250000	-69.466072
37.375000	-67.766502
37.500000	-76.151833
37.625000	-73.021149
37.750000	-73.460136
37.875000	-75.141403
38.000000	-74.470497
38.125000	-79.407845
38.250000	-74.583801
38.375000	-77.110077
38.500000	-77.804291
38.625000	-75.398994
38.750000	-75.988678
38.875000	-74.040413
39.000000	-69.013405
39.125000	-70.301392
39.250000	-71.436340
39.375000	-70.533554
39.500000	-76.629272
39.625000	-67.610023
39.750000	-52.036972
39.875000	-50.669552
40.000000	-63.258015
40.125000	-69.126045
40.250000	-70.649849
40.375000	-74.934731
40.500000	-68.262650
40.625000	-67.595108
40.750000	-73.013931
40.875000	-84.774399
41.000000	-82.295990
41.125000	-76.056007
41.250000	-74.565407
41.375000	-73.379509
41.500000	-77.711815
41.625000	-75.631729
41.750000	-74.711349
41.875000	-75.757545
42.000000	-76.247192
42.125000	-73.491409
42.250000	-72.714821
42.375000	-71.921631
42.500000	-75.923912
42.625000	-72.226654
42.750000	-71.215927
42.875000	-68.741875
43.000000	-68.841408
43.125000	-72.647858
43.250000	-79.680801
43.375000	-72.344971
43.500000	-80.393539
43.625000	-71.087303
43.750000	-74.170700
43.875000	-72.966759
44.000000	-81.713158
44.125000	-74.945267
44.250000	-74.690865
44.375000	-71.255905
44.500000	-75.341141
44.625000	-74.721092
44.750000	-68.415482
44.875000	-69.211052
45.000000	-71.931274
45.125000	-77.466080
45.250000	-74.026154
45.375000	-73.010872
45.500000	-84.106903
45.625000	-72.390282
45.750000	-69.472946
45.875000	-74.946831
46.000000	-73.662766
46.125000	-83.435944
46.250000	-81.376068
46.375000	-80.881035
46.500000	-71.278473
46.625000	-74.364540
46.750000	-75.557228
46.875000	-74.030609
47.000000	-70.889755
47.125000	-71.032951
47.250000	-72.561264
47.375000	-84.190369
47.500000	-76.413078
47.625000	-69.554420
47.750000	-58.913097
47.875000	-60.460938
48.000000	-70.246239
48.125000	-71.418144
48.250000	-73.802734
48.375000	-76.907364
48.500000	-76.126587
48.625000	-87.563797
48.750000	-77.795654
48.875000	-72.966568
49.000000	-72.764465
49.125000	-68.819351
49.250000	-69.612251
49.375000	-77.059464
49.500000	-79.676933
49.625000	-77.592087
49.750000	-75.599220
49.875000	-78.952591
50.000000	-70.674919
50.125000	-67.252754
50.250000	-70.124619
50.375000	-75.650253
50.500000	-74.256371
50.625000	-75.320984
50.750000	-72.549042
50.875000	-74.553444
51.000000	-71.253052
51.125000	-69.387230
51.250000	-67.039658
51.375000	-66.715546
51.500000	-72.556824
51.625000	-79.467522
51.750000	-73.493446
51.875000	-67.617950
52.000000	-68.590691
52.125000	-73.292908
52.250000	-70.392937
52.375000	-71.498444
52.500000	-70.074600
52.625000	-70.585136
52.750000	-73.132675
52.875000	-77.492599
53.000000	-75.867668
53.125000	-79.222038
53.250000	-77.156876
53.375000	-76.039948
53.500000	-76.519653
53.625000	-71.331490
53.750000	-69.958313
53.875000	-75.168427
54.000000	-71.103661
54.125000	-69.953720
54.250000	-75.022057
54.375000	-74.675941
54.500000	-74.527176
54.625000	-71.751839
54.750000	-69.382729
54.875000	-72.571907
55.000000	-76.771255
55.125000	-70.827278
55.250000	-66.113243
55.375000	-71.447739
55.500000	-70.645966
55.625000	-69.365402
55.750000	-67.794807
55.875000	-68.856300
56.000000	-67.823235
56.125000	-63.574341
56.250000	-66.422829
56.375000	-72.622597
56.500000	-82.623077
56.625000	-68.227577
56.750000	-65.537109
56.875000	-68.992592
57.000000	-69.558296
57.125000	-65.652588
57.250000	-66.090759
57.375000	-67.459267
57.500000	-74.106575
57.625000	-70.453201
57.750000	-64.980270
57.875000	-69.648117
58.000000	-78.236053
58.125000	-74.844604
58.250000	-71.048218
58.375000	-74.641014
58.500000	-72.483482
58.625000	-75.111893
58.750000	-73.094025
58.875000	-70.660751
59.000000	-72.042938
59.125000	-68.307518
59.250000	-65.750877
59.375000	-68.433258
59.500000	-70.132309
59.625000	-63.522636
59.750000	-59.172443
59.875000	-62.043434
60.000000	-65.483200
60.125000	-67.427979
60.250000	-72.855675
60.375000	-76.888489
60.500000	-72.475975
60.625000	-73.054359
60.750000	-74.402771
60.875000	-71.035965
61.000000	-67.410294
61.125000	-67.547569
61.250000	-73.923615
61.375000	-66.505074
61.500000	-65.805588
61.625000	-70.317116
61.750000	-67.728668
61.875000	-69.080475
62.000000	-71.326904
62.125000	-69.848267
62.250000	-70.803436
62.375000	-74.137657
62.500000	-70.813202
62.625000	-70.536827
62.750000	-69.982445
62.875000	-68.748734
63.000000	-75.005554
63.125000	-75.929428
63.250000	-75.063896
63.375000	-69.062073
63.500000	-69.773361
63.625000	-70.383141
63.750000	-68.885750
63.875000	-73.358559
64.000000	-67.850746
64.125000	-67.473328
64.250000	-69.912712
64.375000	-69.587250
64.500000	-70.725945
64.625000	-69.653557
64.750000	-72.556229
64.875000	-70.520920
65.000000	-69.444038
65.125000	-68.197510
65.250000	-73.918755
65.375000	-73.780685
65.500000	-71.666603
65.625000	-75.382233
65.750000	-68.280617
65.875000	-70.327599
66.000000	-79.640732
66.125000	-81.815468
66.250000	-76.224197
66.375000	-74.631683
66.500000	-74.143929
66.625000	-71.773773
66.750000	-74.257446
66.875000	-75.376831
67.000000	-72.376587
67.125000	-68.131157
67.250000	-68.219460
67.375000	-84.936867
67.500000	-73.373344
67.625000	-73.010612
67.750000	-75.845741
67.875000	-79.309143
68.000000	-74.672661
68.125000	-70.610001
68.250000	-70.726677
68.375000	-79.661797
68.500000	-79.444389
68.625000	-74.927536
68.750000	-76.933083
68.875000	-79.453072
69.000000	-73.805962
69.125000	-70.797760
69.250000	-69.093735
69.375000	-73.634857
69.500000	-78.613472
69.625000	-75.933807
69.750000	-75.841270
69.875000	-73.572823
70.000000	-75.425156
70.125000	-74.660347
70.250000	-78.753181
70.375000	-73.691399
70.500000	-76.207756
70.625000	-78.220360
70.750000	-74.061317
70.875000	-75.135002
71.000000	-80.896675
71.125000	-77.386604
71.250000	-74.765350
71.375000	-72.456085
71.500000	-71.557182
71.625000	-73.669914
71.750000	-73.467690
71.875000	-73.265495
72.000000	-71.895515
72.125000	-70.223625
72.250000	-69.259705
72.375000	-72.383583
72.500000	-78.159477
72.625000	-80.795074
72.750000	-82.329704
72.875000	-79.644325
73.000000	-73.033592
73.125000	-71.974991
73.250000	-71.980110
73.375000	-72.272751
73.500000	-74.145569
73.625000	-73.878578
73.750000	-78.591347
73.875000	-79.912796
74.000000	-73.134888
74.125000	-73.759201
74.250000	-74.100342
74.375000	-69.301895
74.500000	-76.588692
74.625000	-74.826576
74.750000	-75.932930
74.875000	-80.597008
75.000000	-81.255768
75.125000	-79.588028
75.250000	-81.838905
75.375000	-74.289619
75.500000	-74.068047
75.625000	-80.831291
75.750000	-75.214554
75.875000	-78.004990
76.000000	-82.830864
76.125000	-79.338791
76.250000	-77.169441
76.375000	-72.873917
76.500000	-74.341454
76.625000	-81.349754
76.750000	-77.476059
76.875000	-74.870758
77.000000	-73.145111
77.125000	-82.942230
77.250000	-73.934830
77.375000	-76.299698
77.500000	-88.174942
77.625000	-82.763931
77.750000	-79.581490
77.875000	-84.202438
78.000000	-76.612030
78.125000	-79.813553
78.250000	-82.679535
78.375000	-84.095947
78.500000	-83.275200
78.625000	-83.375877
78.750000	-81.674286
78.875000	-81.604294
79.000000	-81.503365
79.125000	-77.886795
79.250000	-73.622787
79.375000	-78.807892
79.500000	-74.636360
79.625000	-74.634346
79.750000	-77.793427
79.875000	-76.370102
80.000000	-73.798561
80.125000	-76.163033
80.250000	-73.442451
80.375000	-72.009697
80.500000	-72.781685
80.625000	-71.819275
80.750000	-75.250206
80.875000	-79.471893
81.000000	-76.101906
81.125000	-78.342796
81.250000	-81.171417
81.375000	-74.923828
81.500000	-73.588974
81.625000	-73.255226
81.750000	-73.177444
81.875000	-76.412292
82.000000	-83.780479
82.125000	-76.167877
82.250000	-77.962616
82.375000	-77.866348
82.500000	-73.644753
82.625000	-74.172691
82.750000	-75.417130
82.875000	-74.444672
83.000000	-76.149094
83.125000	-82.911957
83.250000	-79.437630
83.375000	-74.436974
83.500000	-79.536499
83.625000	-77.246017
83.750000	-79.689621
83.875000	-76.033653
84.000000	-73.892960
84.125000	-74.120697
84.250000	-76.336296
84.375000	-74.914673
84.500000	-76.680786
84.625000	-78.735306
84.750000	-82.998802
84.875000	-82.874489
85.000000	-79.368599
85.125000	-79.859673
85.250000	-78.747475
85.375000	-80.650444
85.500000	-83.622841
85.625000	-83.688095
85.750000	-79.307060
85.875000	-85.205475
86.000000	-82.747955
86.125000	-82.399330
86.250000	-77.920235
86.375000	-79.093399
86.500000	-84.734314
86.625000	-86.784485
86.750000	-83.251938
86.875000	-78.364540
87.000000	-73.688858
87.125000	-75.732773
87.250000	-77.320679
87.375000	-82.442192
87.500000	-74.219788
87.625000	-70.341019
87.750000	-76.628830
87.875000	-87.590378
88.000000	-83.898201
88.125000	-78.250305
88.250000	-76.063950
88.375000	-81.362968
88.500000	-82.740051
88.625000	-82.100433
88.750000	-85.656822
88.875000	-88.757027
89.000000	-81.864487
89.125000	-79.803955
89.250000	-83.202408
89.375000	-79.111259
89.500000	-77.004311
89.625000	-79.176117
89.750000	-78.739098
89.875000	-79.195747
90.000000	-80.450134
90.125000	-84.370766
90.250000	-80.713455
90.375000	-80.581810
90.500000	-82.126610
90.625000	-81.707741
90.750000	-79.421379
90.875000	-77.164207
91.000000	-79.380486
91.125000	-83.703125
91.250000	-85.228203
91.375000	-81.036446
91.500000	-83.584991
91.625000	-84.193054
91.750000	-79.163185
91.875000	-81.585327
92.000000	-86.290047
92.125000	-82.542084
92.250000	-76.292740
92.375000	-75.485382
92.500000	-80.371948
92.625000	-79.392403
92.750000	-77.809525
92.875000	-76.147102
93.000000	-76.356628
93.125000	-79.177124
93.250000	-81.565453
93.375000	-83.892159
93.500000	-82.734985
93.625000	-80.599648
93.750000	-84.651833
93.875000	-78.343285
94.000000	-83.131538
94.125000	-77.003517
94.250000	-77.115486
94.375000	-84.209351
94.500000	-78.800476
94.625000	-76.281364
94.750000	-83.227425
94.875000	-86.061577
95.000000	-76.613335
95.125000	-76.577736
95.250000	-77.815483
95.375000	-74.097519
95.500000	-70.449196
95.625000	-74.095863
95.750000	-77.376884
95.875000	-77.915390
96.000000	-81.962593
96.125000	-83.279175
96.250000	-84.283554
96.375000	-83.711624
96.500000	-85.593773
96.625000	-87.152321
96.750000	-81.597595
96.875000	-80.728889
97.000000	-83.744667
97.125000	-86.776466
97.250000	-83.124710
97.375000	-84.515419
97.500000	-81.595871
97.625000	-81.782463
97.750000	-78.218384
97.875000	-79.380959
98.000000	-78.543877
98.125000	-77.885536
98.250000	-83.196342
98.375000	-76.399200
98.500000	-80.452263
98.625000	-81.843697
98.750000	-90.273758
98.875000	-76.218689
99.000000	-74.582779
99.125000	-78.317383
99.250000	-81.610237
99.375000	-77.871078
99.500000	-82.628098
99.625000	-85.941818
99.750000	-83.384506
99.875000	-77.200661
100.000000	-81.113373
100.125000	-89.151657
100.250000	-78.542091
100.375000	-81.932655
100.500000	-83.124939
100.625000	-77.938499
100.750000	-78.243767
100.875000	-79.640381
101.000000	-81.920074
101.125000	-78.368645
101.250000	-77.317368
101.375000	-78.559212
101.500000	-79.941071
101.625000	-78.317627
101.750000	-79.359962
101.875000	-77.007607
102.000000	-81.444901
102.125000	-82.504967
102.250000	-81.631325
102.375000	-82.995750
102.500000	-82.721535
102.625000	-81.594948
102.750000	-81.313438
102.875000	-82.477448
103.000000	-86.785347
103.125000	-80.520615
103.250000	-79.142014
103.375000	-75.046143
103.500000	-64.092957
103.625000	-66.694984
103.750000	-83.503120
103.875000	-80.559830
104.000000	-85.664078
104.125000	-86.960968
104.250000	-81.456390
104.375000	-82.108620
104.500000	-82.821884
104.625000	-82.547821
104.750000	-85.819878
104.875000	-83.513641
105.000000	-77.986771
105.125000	-77.655365
105.250000	-81.842239
105.375000	-78.646965
105.500000	-81.216263
105.625000	-82.948982
105.750000	-79.294304
105.875000	-80.786682
106.000000	-84.278473
106.125000	-81.210114
106.250000	-77.925148
106.375000	-79.857147
106.500000	-81.007736
106.625000	-81.662956
106.750000	-79.438042
106.875000	-80.528236
107.000000	-82.149529
107.125000	-84.549316
107.250000	-79.572769
107.375000	-77.989548
107.500000	-84.009209
107.625000	-88.231255
107.750000	-79.194244
107.875000	-77.068764
108.000000	-77.581436
108.125000	-81.317482
108.250000	-83.916344
108.375000	-88.238754
108.500000	-86.220909
108.625000	-82.807915
108.750000	-85.119514
108.875000	-90.937820
109.000000	-81.836700
109.125000	-77.958435
109.250000	-79.293488
109.375000	-78.853554
109.500000	-80.061455
109.625000	-85.253883
109.750000	-83.407433
109.875000	-85.229813
110.000000	-84.509529
110.125000	-81.186195
110.250000	-87.002907
110.375000	-79.660179
110.500000	-82.451416
110.625000	-84.555382
110.750000	-80.135727
110.875000	-78.590546
111.000000	-81.952217
111.125000	-84.902351
111.250000	-78.681778
111.375000	-66.780289
111.500000	-61.116383
111.625000	-66.640709
111.750000	-80.729866
111.875000	-89.057983
112.000000	-89.986938
112.125000	-85.101883
112.250000	-86.631363
112.375000	-91.890671
112.500000	-84.012939
112.625000	-84.107178
112.750000	-82.800957
112.875000	-82.468025
113.000000	-79.715179
113.125000	-80.282219
113.250000	-83.130447
113.375000	-79.075630
113.500000	-79.127640
113.625000	-84.480705
113.750000	-89.489456
113.875000	-85.743561
114.000000	-81.656425
114.125000	-79.903564
114.250000	-81.024490
114.375000	-82.723236
114.500000	-82.637482
114.625000	-85.788155
114.750000	-85.342026
114.875000	-80.948372
115.000000	-82.272453
115.125000	-94.805313
115.250000	-87.100594
115.375000	-85.757828
115.500000	-81.417847
115.625000	-82.068474
115.750000	-97.830521
115.875000	-84.084915
116.000000	-88.749489
116.125000	-87.172112
116.250000	-79.408470
116.375000	-83.638382
116.500000	-84.124817
116.625000	-82.619820
116.750000	-82.162033
116.875000	-82.214249
117.000000	-79.833435
117.125000	-85.465668
117.250000	-86.437447
117.375000	-86.470329
117.500000	-85.740082
117.625000	-83.233276
117.750000	-81.758324
117.875000	-82.773605
118.000000	-88.297676
118.125000	-83.707283
118.250000	-83.058945
118.375000	-86.525230
118.500000	-89.346672
118.625000	-81.443535
118.750000	-79.447998
118.875000	-80.064461
119.000000	-79.336510
119.125000	-73.355949
119.250000	-57.100613
119.375000	-41.035336
119.500000	-39.089264
119.625000	-49.135857
119.750000	-69.958443
119.875000	-78.055084
120.000000	-87.512672
120.125000	-86.176170
120.250000	-86.856773
120.375000	-81.462593
120.500000	-88.732178
120.625000	-92.641541
120.750000	-85.563499
120.875000	-85.569199
121.000000	-89.029564
121.125000	-87.459099
121.250000	-91.680275
121.375000	-89.255753
121.500000	-84.018639
121.625000	-82.113937
121.750000	-85.646568
121.875000	-83.823608
122.000000	-83.386101
122.125000	-81.700066
122.250000	-88.373833
122.375000	-83.876892
122.500000	-80.266777
122.625000	-77.479538
122.750000	-78.407471
122.875000	-84.521896
123.000000	-84.820396
123.125000	-82.858917
123.250000	-80.680305
123.375000	-84.802483
123.500000	-87.562843
123.625000	-86.251450
123.750000	-82.578545
123.875000	-82.056534
124.000000	-85.388344
124.125000	-87.372955
124.250000	-85.127274
124.375000	-88.969025
124.500000	-90.094589
124.625000	-87.806923
124.750000	-87.337250
124.875000	-88.273064
125.000000	-85.947609
125.125000	-87.875061
125.250000	-87.287704
125.375000	-85.810165
125.500000	-85.093376
125.625000	-84.001442
125.750000	-83.600540
125.875000	-84.877396
126.000000	-92.937202
126.125000	-89.870056
126.250000	-89.289810
126.375000	-86.010513
126.500000	-85.454506
126.625000	-85.806633
126.750000	-88.943451
126.875000	-86.534790
127.000000	-89.879219
127.125000	-92.690697
127.250000	-73.208763
127.375000	-61.889164
127.500000	-62.953789
127.625000	-77.080925
127.750000	-86.891373
127.875000	-84.790260
128.000000	-88.440727
128.125000	-91.904724
128.250000	-83.935600
128.375000	-83.511749
128.500000	-88.464333
128.625000	-88.220749
128.750000	-90.696098
128.875000	-97.656693
129.000000	-84.414291
129.125000	-81.908287
129.250000	-84.599457
129.375000	-88.361580
129.500000	-96.125954
129.625000	-91.608955
129.750000	-89.246506
129.875000	-86.401245
130.000000	-87.268982
130.125000	-82.810158
130.250000	-86.444962
130.375000	-86.011024
130.500000	-86.739037
130.625000	-84.848274
130.750000	-85.971214
130.875000	-85.187378
131.000000	-87.759575
131.125000	-84.708237
131.250000	-82.639427
131.375000	-89.673691
131.500000	-85.067902
131.625000	-86.275322
131.750000	-96.234756
131.875000	-86.049995
132.000000	-88.306038
132.125000	-86.708244
132.250000	-85.559326
132.375000	-85.208954
132.500000	-85.070633
132.625000	-88.778168
132.750000	-94.203293
132.875000	-88.704666
133.000000	-85.943802
133.125000	-89.109711
133.250000	-89.530121
133.375000	-88.055351
133.500000	-97.276482
133.625000	-86.915565
133.750000	-91.667313
133.875000	-85.934258
134.000000	-85.027611
134.125000	-84.565758
134.250000	-87.295570
134.375000	-86.826805
134.500000	-89.101990
134.625000	-93.536781
134.750000	-93.427933
134.875000	-94.945175
135.000000	-87.287498
135.125000	-85.726357
135.250000	-69.644569
135.375000	-62.807106
135.500000	-67.082260
135.625000	-86.667450
135.750000	-92.157570
135.875000	-89.473877
136.000000	-86.289803
136.125000	-85.420532
136.250000	-93.542847
136.375000	-92.151672
136.500000	-88.342628
136.625000	-85.348480
136.750000	-84.419907
136.875000	-84.182526
137.000000	-85.830620
137.125000	-87.310883
137.250000	-85.056671
137.375000	-85.651215
137.500000	-88.457649
137.625000	-91.909126
137.750000	-88.965134
137.875000	-89.167229
138.000000	-82.162262
138.125000	-79.746712
138.250000	-93.744827
138.375000	-81.858719
138.500000	-81.058510
138.625000	-84.639732
138.750000	-95.874931
138.875000	-96.994827
139.000000	-91.868500
139.125000	-92.396187
139.250000	-87.638962
139.375000	-86.018082
139.500000	-86.757797
139.625000	-86.398605
139.750000	-86.578377
139.875000	-84.174011
140.000000	-84.453094
140.125000	-85.469215
140.250000	-86.632622
140.375000	-90.831642
140.500000	-90.662651
140.625000	-87.391655
140.750000	-86.304893
140.875000	-88.467361
141.000000	-95.055008
141.125000	-97.478462
141.250000	-90.080200
141.375000	-88.815002
141.500000	-86.635338
141.625000	-92.050575
141.750000	-92.562546
141.875000	-88.004646
142.000000	-92.424858
142.125000	-92.650627
142.250000	-93.519974
142.375000	-89.950180
142.500000	-88.439392
142.625000	-89.421204
142.750000	-89.146866
142.875000	-91.810966
143.000000	-97.836609
143.125000	-85.428810
143.250000	-71.565331
143.375000	-68.496223
143.500000	-76.645905
143.625000	-83.781364
143.750000	-90.220612
143.875000	-91.895630
144.000000	-91.741905
144.125000	-87.050888
144.250000	-90.742615
144.375000	-91.024666
144.500000	-84.800674
144.625000	-84.284409
144.750000	-86.474205
144.875000	-85.460701
145.000000	-89.412811
145.125000	-92.007553
145.250000	-89.353653
145.375000	-92.343002
145.500000	-91.427635
145.625000	-87.216278
145.750000	-91.349030
145.875000	-87.399788
146.000000	-85.116928
146.125000	-85.443230
146.250000	-86.846001
146.375000	-88.007248
146.500000	-85.670067
146.625000	-85.627151
146.750000	-93.121391
146.875000	-93.917175
147.000000	-91.705513
147.125000	-88.827744
147.250000	-88.013397
147.375000	-86.584007
147.500000	-88.823448
147.625000	-89.946175
147.750000	-93.042091
147.875000	-85.512245
148.000000	-82.906784
148.125000	-89.382820
148.250000	-95.631866
148.375000	-88.870842
148.500000	-87.975822
148.625000	-90.713036
148.750000	-89.612251
148.875000	-87.983376
149.000000	-91.914772
149.125000	-94.552475
149.250000	-89.306801
149.375000	-86.367325
149.500000	-84.343330
149.625000	-85.698059
149.750000	-96.074760
149.875000	-95.226105
150.000000	-89.004318
150.125000	-90.968597
150.250000	-88.124390
150.375000	-89.819664
150.500000	-89.719025
150.625000	-88.869789
150.750000	-92.624199
150.875000	-92.883217
151.000000	-91.616524
151.125000	-94.619469
151.250000	-76.894737
151.375000	-75.927567
151.500000	-83.800568
151.625000	-93.382744
151.750000	-87.229347
151.875000	-84.320244
152.000000	-87.298347
152.125000	-92.101425
152.250000	-91.737747
152.375000	-86.827499
152.500000	-87.977852
152.625000	-89.942360
152.750000	-89.215744
152.875000	-88.028694
153.000000	-85.866379
153.125000	-87.759018
153.250000	-87.430664
153.375000	-86.566025
153.500000	-85.317291
153.625000	-83.775131
153.750000	-89.458023
153.875000	-92.898994
154.000000	-96.070358
154.125000	-91.290413
154.250000	-89.313950
154.375000	-87.903885
154.500000	-90.428436
154.625000	-88.288048
154.750000	-87.730423
154.875000	-91.829926
155.000000	-92.765785
155.125000	-90.689522
155.250000	-92.517021
155.375000	-88.649399
155.500000	-88.733810
155.625000	-88.146210
155.750000	-87.623642
155.875000	-88.492912
156.000000	-90.796860
156.125000	-91.126808
156.250000	-91.737831
156.375000	-88.558769
156.500000	-92.203987
156.625000	-94.656982
156.750000	-91.498611
156.875000	-88.974457
157.000000	-89.005280
157.125000	-85.710785
157.250000	-86.751671
157.375000	-94.673378
157.500000	-98.634033
157.625000	-91.740631
157.750000	-87.375130
157.875000	-86.960075
158.000000	-90.162849
158.125000	-93.956894
158.250000	-98.111786
158.375000	-91.654892
158.500000	-91.728653
158.625000	-95.756554
