Frequency (Hz)	Level (dB)
19.750000	-64.986313
19.875000	-59.693939
20.000000	-62.970364
20.125000	-75.258919
20.250000	-66.200966
20.375000	-70.388885
20.500000	-88.837746
20.625000	-84.057510
20.750000	-80.551193
20.875000	-73.891556
21.000000	-69.657242
21.125000	-68.715271
21.250000	-76.232162
21.375000	-73.871994
21.500000	-69.225716
21.625000	-69.510284
21.750000	-75.561172
21.875000	-77.020691
22.000000	-91.614937
22.125000	-83.477776
22.250000	-73.724861
22.375000	-74.819626
22.500000	-71.038193
22.625000	-68.242348
22.750000	-72.270424
22.875000	-78.881157
23.000000	-71.917191
23.125000	-72.392517
23.250000	-72.586746
23.375000	-80.135368
23.500000	-78.186897
23.625000	-73.703629
23.750000	-73.975624
23.875000	-86.974648
24.000000	-77.431778
24.125000	-76.279610
24.250000	-77.955666
24.375000	-73.844200
24.500000	-75.802162
24.625000	-81.542168
24.750000	-67.948318
24.875000	-64.328568
25.000000	-66.554459
25.125000	-72.991112
25.250000	-84.428200
25.375000	-75.814407
25.500000	-71.828918
25.625000	-73.450439
25.750000	-80.212662
25.875000	-70.474823
26.000000	-75.360840
26.125000	-73.737465
26.250000	-78.248711
26.375000	-84.050568
26.500000	-82.791496
26.625000	-86.575844
26.750000	-72.990196
26.875000	-68.158775
27.000000	-70.998634
27.125000	-68.907509
27.250000	-72.123245
27.375000	-75.763992
27.500000	-76.248436
27.625000	-81.572655
27.750000	-78.595734
27.875000	-71.469040
28.000000	-78.755409
28.125000	-72.858597
28.250000	-77.238579
28.375000	-77.484444
28.500000	-73.811661
28.625000	-81.173546
28.750000	-81.529648
28.875000	-85.690437
29.000000	-77.140518
29.125000	-70.575386
29.250000	-68.360870
29.375000	-70.751945
29.500000	-74.884590
29.625000	-73.907234
29.750000	-68.316795
29.875000	-69.017487
30.000000	-78.266243
30.125000	-74.820244
30.250000	-84.060905
30.375000	-73.999535
30.500000	-72.484154
30.625000	-73.702713
30.750000	-72.625282
30.875000	-69.522057
31.000000	-66.656761
31.125000	-71.134171
31.250000	-90.557640
31.375000	-81.448074
31.500000	-76.682663
31.625000	-70.785248
31.750000	-69.789207
31.875000	-66.840240
32.000000	-70.482796
32.125000	-74.608688
32.250000	-92.795670
32.375000	-76.964111
32.500000	-76.748474
32.625000	-75.503273
32.750000	-82.592850
32.875000	-77.570389
33.000000	-72.370522
33.125000	-72.669930
33.250000	-76.021927
33.375000	-76.569183
33.500000	-76.319946
33.625000	-79.346878
33.750000	-79.962822
33.875000	-77.525040
34.000000	-75.140770
34.125000	-75.099747
34.250000	-82.585442
34.375000	-80.090378
34.500000	-71.251160
34.625000	-66.391609
34.750000	-69.391792
34.875000	-69.366615
35.000000	-68.485352
35.125000	-72.597771
35.250000	-79.024971
35.375000	-81.576447
35.500000	-76.759926
35.625000	-69.474945
35.750000	-72.797874
35.875000	-81.643456
36.000000	-72.278854
36.125000	-66.190941
36.250000	-68.645615
36.375000	-78.472252
36.500000	-74.570183
36.625000	-78.139969
36.750000	-69.593765
36.875000	-69.183815
37.000000	-80.826149
37.125000	-72.303467
37.250000	-66.617691
37.375000	-70.470009
37.500000	-73.250359
37.625000	-73.400887
37.750000	-72.268120
37.875000	-72.526695
38.000000	-70.567680
38.125000	-78.735947
38.250000	-78.993546
38.375000	-72.911392
38.500000	-69.256187
38.625000	-70.967972
38.750000	-73.086220
38.875000	-74.616524
39.000000	-70.362885
39.125000	-73.920723
39.250000	-75.670662
39.375000	-70.516289
39.500000	-72.345284
39.625000	-84.760689
39.750000	-78.058174
39.875000	-77.450630
40.000000	-73.728897
40.125000	-75.609901
40.250000	-78.201767
40.375000	-83.788757
40.500000	-74.348442
40.625000	-87.881325
40.750000	-80.865067
40.875000	-78.202751
41.000000	-76.211639
41.125000	-76.926903
41.250000	-76.346786
41.375000	-71.442444
41.500000	-86.536560
41.625000	-70.213570
41.750000	-72.643539
41.875000	-74.861870
42.000000	-70.710350
42.125000	-71.610664
42.250000	-71.995415
42.375000	-81.972969
42.500000	-74.101822
42.625000	-82.048264
42.750000	-71.157402
42.875000	-81.309517
43.000000	-71.979591
43.125000	-72.695412
43.250000	-77.989723
43.375000	-82.988419
43.500000	-67.819984
43.625000	-65.254555
43.750000	-66.775253
43.875000	-70.787865
44.000000	-73.187057
44.125000	-74.024658
44.250000	-73.431908
44.375000	-81.782936
44.500000	-69.754570
44.625000	-73.171349
44.750000	-70.697090
44.875000	-74.877678
45.000000	-78.043411
45.125000	-72.355423
45.250000	-77.287918
45.375000	-69.677345
45.500000	-74.228554
45.625000	-80.575516
45.750000	-79.815346
45.875000	-73.203178
46.000000	-72.908531
46.125000	-72.480751
46.250000	-70.820778
46.375000	-75.808640
46.500000	-82.276711
46.625000	-72.941269
46.750000	-68.039680
46.875000	-69.955383
47.000000	-79.098282
47.125000	-74.879066
47.250000	-75.075600
47.375000	-79.364082
47.500000	-79.337425
47.625000	-73.249016
47.750000	-76.113289
47.875000	-83.107719
48.000000	-81.702698
48.125000	-82.117500
48.250000	-96.065521
48.375000	-73.862442
48.500000	-77.077896
48.625000	-71.035378
48.750000	-69.907219
48.875000	-75.525223
49.000000	-83.060654
49.125000	-78.756828
49.250000	-82.490265
49.375000	-79.619019
49.500000	-70.999771
49.625000	-68.498940
49.750000	-66.446808
49.875000	-76.804527
50.000000	-67.551285
50.125000	-69.095261
50.250000	-82.346313
50.375000	-77.927254
50.500000	-74.451660
50.625000	-77.476669
50.750000	-73.998947
50.875000	-75.633270
51.000000	-67.697884
51.125000	-65.128052
51.250000	-63.757187
51.375000	-66.833458
51.500000	-76.533157
51.625000	-72.202332
51.750000	-78.409111
51.875000	-74.512360
52.000000	-76.461197
52.125000	-80.133904
52.250000	-77.812683
52.375000	-73.338165
52.500000	-67.073723
52.625000	-68.117249
52.750000	-76.946129
52.875000	-74.704292
53.000000	-82.764351
53.125000	-68.871742
53.250000	-67.083237
53.375000	-72.899895
53.500000	-70.399567
53.625000	-64.591873
53.750000	-68.219376
53.875000	-82.431046
54.000000	-68.407074
54.125000	-66.702858
54.250000	-70.025803
54.375000	-69.412231
54.500000	-78.144302
54.625000	-74.943558
54.750000	-71.352699
54.875000	-71.175941
55.000000	-71.947212
55.125000	-78.869598
55.250000	-74.769394
55.375000	-67.191986
55.500000	-66.107979
55.625000	-70.128181
55.750000	-65.951241
55.875000	-69.406509
56.000000	-71.987297
56.125000	-68.680450
56.250000	-79.103165
56.375000	-64.788582
56.500000	-65.628532
56.625000	-66.665321
56.750000	-66.342438
56.875000	-63.045403
57.000000	-64.375381
57.125000	-69.758125
57.250000	-70.245399
57.375000	-64.057411
57.500000	-66.568222
57.625000	-74.888046
57.750000	-73.238480
57.875000	-84.012833
58.000000	-76.252174
58.125000	-70.219177
58.250000	-72.041290
58.375000	-89.399109
58.500000	-76.789444
58.625000	-78.586472
58.750000	-75.025223
58.875000	-68.274292
59.000000	-69.915596
59.125000	-72.152351
59.250000	-66.290771
59.375000	-67.908928
59.500000	-65.741554
59.625000	-60.882702
59.750000	-59.989517
59.875000	-76.633606
60.000000	-69.031860
60.125000	-71.021538
60.250000	-71.968445
60.375000	-75.457275
60.500000	-84.256409
60.625000	-73.673477
60.750000	-68.784790
60.875000	-74.449341
61.000000	-73.367249
61.125000	-76.107620
61.250000	-73.145332
61.375000	-74.562462
61.500000	-100.852760
61.625000	-95.951485
61.750000	-94.390625
61.875000	-74.974052
62.000000	-70.408241
62.125000	-77.639595
62.250000	-70.319489
62.375000	-72.350601
62.500000	-70.841576
62.625000	-73.742546
62.750000	-73.788773
62.875000	-75.735222
63.000000	-69.105820
63.125000	-71.787819
63.250000	-75.236755
63.375000	-71.652161
63.500000	-71.148659
63.625000	-72.183777
63.750000	-73.802498
63.875000	-82.084328
64.000000	-81.510887
64.125000	-74.992439
64.250000	-73.669701
64.375000	-75.758972
64.500000	-72.550873
64.625000	-67.956329
64.750000	-70.514931
64.875000	-71.045425
65.000000	-71.506706
65.125000	-72.105530
65.250000	-72.931206
65.375000	-95.786713
65.500000	-81.233887
65.625000	-74.489525
65.750000	-73.824776
65.875000	-79.584076
66.000000	-77.571777
66.125000	-87.897606
66.250000	-81.276474
66.375000	-78.246666
66.500000	-78.784599
66.625000	-73.408592
66.750000	-78.041046
66.875000	-77.577644
67.000000	-70.573746
67.125000	-66.726143
67.250000	-72.562309
67.375000	-76.228737
67.500000	-78.814682
67.625000	-71.592667
67.750000	-74.444328
67.875000	-76.533630
68.000000	-75.846268
68.125000	-78.612976
68.250000	-74.071770
68.375000	-73.803017
68.500000	-80.694000
68.625000	-72.729965
68.750000	-72.255013
68.875000	-71.986038
69.000000	-72.003304
69.125000	-92.322075
69.250000	-87.977852
69.375000	-94.941765
69.500000	-81.361107
69.625000	-85.826195
69.750000	-70.310364
69.875000	-69.538116
70.000000	-76.247162
70.125000	-74.922180
70.250000	-72.598625
70.375000	-71.581779
70.500000	-69.374985
70.625000	-68.952065
70.750000	-82.656288
70.875000	-72.847168
71.000000	-69.531639
71.125000	-72.524597
71.250000	-82.419182
71.375000	-73.146187
71.500000	-73.824539
71.625000	-88.149239
71.750000	-94.780594
71.875000	-88.633354
72.000000	-83.365959
72.125000	-76.094734
72.250000	-74.538818
72.375000	-71.564972
72.500000	-68.946930
72.625000	-99.980232
72.750000	-73.924194
72.875000	-72.691544
73.000000	-72.625977
73.125000	-82.468979
73.250000	-75.965508
73.375000	-84.065460
73.500000	-89.746948
73.625000	-76.018684
73.750000	-79.766296
73.875000	-74.680237
74.000000	-69.709076
74.125000	-68.459091
74.250000	-74.773201
74.375000	-91.932129
74.500000	-86.718636
74.625000	-78.546867
74.750000	-71.672226
74.875000	-75.115013
75.000000	-80.487679
75.125000	-92.220909
75.250000	-77.702240
75.375000	-71.824753
75.500000	-72.543121
75.625000	-70.768143
75.750000	-70.210434
75.875000	-70.958160
76.000000	-72.869644
76.125000	-75.562088
76.250000	-73.982880
76.375000	-70.564316
76.500000	-72.874489
76.625000	-80.368790
76.750000	-82.371292
76.875000	-76.878853
77.000000	-75.790543
77.125000	-74.075531
77.250000	-85.825592
77.375000	-73.686241
77.500000	-71.817108
77.625000	-86.508904
77.750000	-75.913361
77.875000	-76.998680
78.000000	-81.349632
78.125000	-74.980545
78.250000	-79.099266
78.375000	-73.550415
78.500000	-68.911789
78.625000	-69.946793
78.750000	-74.362823
78.875000	-77.361351
79.000000	-79.238266
79.125000	-79.334686
79.250000	-77.980484
79.375000	-80.635895
79.500000	-85.245956
79.625000	-79.508087
79.750000	-72.642914
79.875000	-71.584122
80.000000	-75.490433
80.125000	-86.761383
80.250000	-86.888329
80.375000	-71.713409
80.500000	-67.952187
80.625000	-70.752937
80.750000	-77.896858
80.875000	-73.353836
81.000000	-69.235588
81.125000	-72.302956
81.250000	-78.516357
81.375000	-88.158096
81.500000	-73.267654
81.625000	-72.671181
81.750000	-74.823517
81.875000	-79.111885
82.000000	-85.536942
82.125000	-74.086029
82.250000	-70.939667
82.375000	-71.153130
82.500000	-75.444252
82.625000	-85.064980
82.750000	-73.650032
82.875000	-75.632767
83.000000	-93.836891
83.125000	-81.592705
83.250000	-77.603737
83.375000	-76.979591
83.500000	-75.431702
83.625000	-74.206154
83.750000	-76.104111
83.875000	-84.930145
84.000000	-76.522629
84.125000	-80.323303
84.250000	-77.343346
84.375000	-73.291588
84.500000	-73.186508
84.625000	-73.111977
84.750000	-78.719650
84.875000	-76.474892
85.000000	-78.709976
85.125000	-78.426025
85.250000	-77.666145
85.375000	-86.099854
85.500000	-79.896317
85.625000	-78.179482
85.750000	-75.788055
85.875000	-76.082603
86.000000	-77.588074
86.125000	-95.023750
86.250000	-73.082336
86.375000	-71.749451
86.500000	-72.429489
86.625000	-76.299759
86.750000	-78.728127
86.875000	-74.800552
87.000000	-77.682724
87.125000	-80.431328
87.250000	-74.159592
87.375000	-76.628532
87.500000	-89.762520
87.625000	-77.786324
87.750000	-75.559433
87.875000	-78.463379
88.000000	-76.585320
88.125000	-81.512451
88.250000	-75.886169
88.375000	-74.067368
88.500000	-74.524643
88.625000	-76.759132
88.750000	-91.353920
88.875000	-76.792007
89.000000	-72.237968
89.125000	-74.385124
89.250000	-80.869812
89.375000	-80.327118
89.500000	-75.261406
89.625000	-75.234406
89.750000	-86.211983
89.875000	-83.780731
90.000000	-90.934807
90.125000	-81.761497
90.250000	-79.923187
90.375000	-72.385567
90.500000	-70.011513
90.625000	-72.757172
90.750000	-79.405861
90.875000	-77.518936
91.000000	-77.087814
91.125000	-79.880768
91.250000	-79.078537
91.375000	-83.627678
91.500000	-79.446762
91.625000	-84.495163
91.750000	-87.564888
91.875000	-86.051270
92.000000	-80.641098
92.125000	-77.272491
92.250000	-83.406143
92.375000	-81.661438
92.500000	-88.520081
92.625000	-74.428398
92.750000	-71.656792
92.875000	-73.614250
93.000000	-80.331047
93.125000	-79.579399
93.250000	-82.764153
93.375000	-77.724396
93.500000	-72.816650
93.625000	-76.197495
93.750000	-90.408409
93.875000	-83.269577
94.000000	-82.534462
94.125000	-84.542114
94.250000	-82.587364
94.375000	-79.146004
94.500000	-75.980095
94.625000	-79.357841
94.750000	-84.752449
94.875000	-78.747559
95.000000	-75.989861
95.125000	-77.152443
95.250000	-82.434944
95.375000	-90.258438
95.500000	-78.020386
95.625000	-74.072960
95.750000	-75.018990
95.875000	-80.516182
96.000000	-86.077545
96.125000	-80.788025
96.250000	-98.382607
96.375000	-81.717949
96.500000	-88.497971
96.625000	-77.304901
96.750000	-74.546272
96.875000	-77.104324
97.000000	-81.476219
97.125000	-77.821785
97.250000	-78.990196
97.375000	-82.657845
97.500000	-83.701485
97.625000	-78.890144
97.750000	-92.560181
97.875000	-98.398422
98.000000	-91.267982
98.125000	-85.491844
98.250000	-81.860580
98.375000	-79.276253
98.500000	-73.744225
98.625000	-73.647118
98.750000	-80.379532
98.875000	-80.804634
99.000000	-83.220673
99.125000	-76.202194
99.250000	-84.832283
99.375000	-77.445137
99.500000	-70.803696
99.625000	-74.504936
99.750000	-84.945732
99.875000	-79.725761
100.000000	-78.386719
100.125000	-73.864189
100.250000	-77.033493
100.375000	-82.381660
100.500000	-83.682549
100.625000	-83.022049
100.750000	-98.024254
100.875000	-80.370834
101.000000	-79.425156
101.125000	-84.358131
101.250000	-80.144424
101.375000	-74.226433
101.500000	-77.657478
101.625000	-83.076431
101.750000	-77.708862
101.875000	-78.845078
102.000000	-84.728813
102.125000	-81.181374
102.250000	-85.789177
102.375000	-92.598831
102.500000	-88.821503
102.625000	-83.811119
102.750000	-84.516708
102.875000	-77.892746
103.000000	-77.612885
103.125000	-74.987312
103.250000	-78.417824
103.375000	-83.768402
103.500000	-85.558533
103.625000	-83.656670
103.750000	-92.013832
103.875000	-93.150047
104.000000	-92.609001
104.125000	-92.376305
104.250000	-105.557915
104.375000	-80.553474
104.500000	-74.648575
104.625000	-74.985481
104.750000	-78.170242
104.875000	-81.649971
105.000000	-79.379601
105.125000	-80.966324
105.250000	-88.249062
105.375000	-85.866272
105.500000	-78.860847
105.625000	-79.570999
105.750000	-76.319763
105.875000	-78.321808
106.000000	-87.305260
106.125000	-89.892731
106.250000	-79.523438
106.375000	-77.647606
106.500000	-78.375793
106.625000	-81.770134
106.750000	-83.176437
106.875000	-83.477615
107.000000	-82.181267
107.125000	-77.697067
107.250000	-77.445847
107.375000	-82.621208
107.500000	-83.346748
107.625000	-81.420219
107.750000	-84.009399
107.875000	-82.434380
108.000000	-83.969742
108.125000	-92.454964
108.250000	-84.914856
108.375000	-88.067162
108.500000	-92.100960
108.625000	-80.645912
108.750000	-81.984612
108.875000	-83.374397
109.000000	-85.035873
109.125000	-82.888832
109.250000	-83.940102
109.375000	-77.759056
109.500000	-73.288956
109.625000	-81.553780
109.750000	-80.449425
109.875000	-77.453606
110.000000	-85.403030
110.125000	-86.514641
110.250000	-83.552864
110.375000	-80.074585
110.500000	-89.828873
110.625000	-80.705276
110.750000	-77.070641
110.875000	-78.573685
111.000000	-90.052132
111.125000	-77.283699
111.250000	-78.673615
111.375000	-83.096275
111.500000	-83.947075
111.625000	-87.253914
111.750000	-95.925156
111.875000	-83.595177
112.000000	-94.040039
112.125000	-87.275917
112.250000	-83.765579
112.375000	-88.945694
112.500000	-79.473091
112.625000	-77.742081
112.750000	-79.459152
112.875000	-79.993156
113.000000	-80.019310
113.125000	-90.009506
113.250000	-87.447395
113.375000	-79.510582
113.500000	-81.361618
113.625000	-78.910156
113.750000	-76.334671
113.875000	-83.714920
114.000000	-92.630501
114.125000	-81.229111
114.250000	-87.646347
114.375000	-79.809784
114.500000	-77.391800
114.625000	-80.055672
114.750000	-91.694664
114.875000	-88.625671
115.000000	-86.179749
115.125000	-85.556892
115.250000	-87.437447
115.375000	-87.175285
115.500000	-82.948624
115.625000	-82.160889
115.750000	-87.948441
115.875000	-82.666267
116.000000	-80.839600
116.125000	-83.172554
116.250000	-86.289291
116.375000	-85.375671
116.500000	-79.616753
116.625000	-91.332680
116.750000	-79.134422
116.875000	-79.500458
117.000000	-95.457573
117.125000	-81.221260
117.250000	-77.424728
117.375000	-82.360222
117.500000	-87.859192
117.625000	-83.387550
117.750000	-86.620224
117.875000	-84.600899
118.000000	-88.591095
118.125000	-89.024658
118.250000	-88.502090
118.375000	-86.641190
118.500000	-76.075134
118.625000	-77.404831
118.750000	-94.128487
118.875000	-79.205498
119.000000	-88.141693
119.125000	-68.497864
119.250000	-51.140381
119.375000	-38.667156
119.500000	-39.486191
119.625000	-54.884731
119.750000	-70.361977
119.875000	-82.663017
120.000000	-79.998314
120.125000	-87.127838
120.250000	-82.202110
120.375000	-83.455719
120.500000	-80.577759
120.625000	-84.548805
120.750000	-84.731552
120.875000	-83.728172
121.000000	-84.888527
121.125000	-91.465088
121.250000	-88.017029
121.375000	-89.322395
121.500000	-84.824715
121.625000	-83.328865
121.750000	-85.575943
121.875000	-82.923813
122.000000	-81.730301
122.125000	-87.230721
122.250000	-90.466171
122.375000	-95.336098
122.500000	-95.135551
122.625000	-84.218407
122.750000	-92.989517
122.875000	-77.728760
123.000000	-79.421951
123.125000	-93.656715
123.250000	-84.247147
123.375000	-86.484947
123.500000	-79.405365
123.625000	-79.457344
123.750000	-85.408897
123.875000	-84.722099
124.000000	-85.869736
124.125000	-80.478745
124.250000	-92.532661
124.375000	-84.042023
124.500000	-93.701065
124.625000	-84.716209
124.750000	-81.981812
124.875000	-95.165489
125.000000	-84.714615
125.125000	-82.056625
125.250000	-92.157593
125.375000	-86.941856
125.500000	-82.186348
125.625000	-81.819817
125.750000	-84.969589
125.875000	-92.381721
126.000000	-96.863068
126.125000	-95.158958
126.250000	-89.296974
126.375000	-87.219009
126.500000	-89.546692
126.625000	-88.160072
126.750000	-90.513245
126.875000	-94.903038
127.000000	-88.057533
127.125000	-84.720062
127.250000	-96.118202
127.375000	-84.334099
127.500000	-87.410835
127.625000	-93.892189
127.750000	-98.089951
127.875000	-93.248360
128.000000	-94.283142
128.125000	-84.625298
128.250000	-90.683281
128.375000	-81.384087
128.500000	-76.755898
128.625000	-78.753586
128.750000	-82.460114
128.875000	-91.404091
129.000000	-91.676170
129.125000	-88.801147
129.250000	-76.858002
129.375000	-71.617477
129.500000	-80.333260
129.625000	-84.568130
129.750000	-92.156364
129.875000	-84.882896
130.000000	-88.829475
130.125000	-90.750122
130.250000	-87.860748
130.375000	-85.682831
130.500000	-81.821182
130.625000	-80.403961
130.750000	-82.471642
130.875000	-80.533806
131.000000	-87.625809
131.125000	-97.010841
131.250000	-87.325142
131.375000	-88.164307
131.500000	-93.876831
131.625000	-98.187981
131.750000	-100.682236
131.875000	-98.300827
132.000000	-86.690811
132.125000	-83.539795
132.250000	-88.642479
132.375000	-96.121773
132.500000	-88.530594
132.625000	-100.941757
132.750000	-86.160957
132.875000	-88.295135
133.000000	-94.855675
133.125000	-84.907104
133.250000	-80.082008
133.375000	-84.423531
133.500000	-90.563217
133.625000	-86.075592
133.750000	-92.146606
133.875000	-96.696739
134.000000	-86.765327
134.125000	-87.190506
134.250000	-82.235283
134.375000	-80.206856
134.500000	-91.032471
134.625000	-89.156929
134.750000	-90.718628
134.875000	-87.819511
135.000000	-83.961266
135.125000	-81.940369
135.250000	-82.333549
135.375000	-83.591698
135.500000	-92.762932
135.625000	-91.564453
135.750000	-87.584198
135.875000	-91.412338
136.000000	-85.384590
136.125000	-87.176987
136.250000	-89.513107
136.375000	-82.328995
136.500000	-88.883163
136.625000	-81.002876
136.750000	-81.455536
136.875000	-92.986626
137.000000	-85.978882
137.125000	-90.257401
137.250000	-86.292480
137.375000	-86.620354
137.500000	-88.096176
137.625000	-82.215240
137.750000	-81.004890
137.875000	-83.526825
138.000000	-88.774925
138.125000	-115.730194
138.250000	-100.015419
138.375000	-93.194260
138.500000	-91.378853
138.625000	-85.539024
138.750000	-84.511192
138.875000	-92.084488
139.000000	-89.038551
139.125000	-84.936783
139.250000	-84.432495
139.375000	-82.816010
139.500000	-82.922714
139.625000	-81.443604
139.750000	-87.693802
139.875000	-89.918915
140.000000	-87.591347
140.125000	-85.092468
140.250000	-85.172424
140.375000	-86.821899
140.500000	-89.018791
140.625000	-86.372620
140.750000	-88.238152
140.875000	-92.981819
141.000000	-85.025635
141.125000	-84.522972
141.250000	-92.114265
141.375000	-92.225075
141.500000	-86.695808
141.625000	-92.754829
141.750000	-99.289902
141.875000	-85.744881
142.000000	-85.472397
142.125000	-95.131645
142.250000	-102.798836
142.375000	-97.642899
142.500000	-94.675072
142.625000	-93.840141
142.750000	-96.704666
142.875000	-87.471107
143.000000	-87.470573
143.125000	-87.217079
143.250000	-85.500061
143.375000	-97.673012
143.500000	-90.512817
143.625000	-82.426186
143.750000	-82.305199
143.875000	-89.182068
144.000000	-90.775162
144.125000	-99.091347
144.250000	-91.523605
144.375000	-89.731224
144.500000	-92.689507
144.625000	-94.287239
144.750000	-90.766457
144.875000	-89.536682
145.000000	-96.569679
145.125000	-92.644943
145.250000	-83.535332
145.375000	-82.395775
145.500000	-87.969276
145.625000	-87.634544
145.750000	-95.870552
145.875000	-90.497910
146.000000	-87.741692
146.125000	-93.767128
146.250000	-97.012703
146.375000	-85.345863
146.500000	-87.667992
146.625000	-88.825027
146.750000	-83.283440
146.875000	-86.808266
147.000000	-96.450508
147.125000	-90.239113
147.250000	-90.472252
147.375000	-94.582672
147.500000	-90.572563
147.625000	-93.512688
147.750000	-98.157455
147.875000	-87.814430
148.000000	-85.414917
148.125000	-88.360474
148.250000	-96.607246
148.375000	-88.843483
148.500000	-88.933777
148.625000	-96.085556
148.750000	-90.640892
148.875000	-92.018700
149.000000	-91.778778
149.125000	-89.734955
149.250000	-90.340736
149.375000	-96.157242
149.500000	-86.204788
149.625000	-83.890755
149.750000	-96.316917
149.875000	-89.593987
150.000000	-85.013710
150.125000	-84.029526
150.250000	-88.429588
150.375000	-87.568710
150.500000	-86.711586
150.625000	-85.180786
150.750000	-85.762672
150.875000	-86.996147
151.000000	-93.706383
151.125000	-92.993179
151.250000	-86.985535
151.375000	-94.415680
151.500000	-95.759155
151.625000	-86.818382
151.750000	-89.429092
151.875000	-92.192261
152.000000	-103.534355
152.125000	-104.056587
152.250000	-94.406677
152.375000	-92.309662
152.500000	-95.875977
152.625000	-91.618515
152.750000	-85.696564
152.875000	-84.193253
153.000000	-87.199738
153.125000	-89.862289
153.250000	-92.103195
153.375000	-90.085106
153.500000	-89.848473
153.625000	-93.689072
153.750000	-88.381981
153.875000	-102.099304
154.000000	-90.207230
154.125000	-96.615013
154.250000	-91.074425
154.375000	-88.743500
154.500000	-90.571205
154.625000	-106.347046
154.750000	-91.326080
154.875000	-86.647232
155.000000	-100.609276
155.125000	-89.206017
155.250000	-92.971733
155.375000	-89.485054
155.500000	-94.003670
155.625000	-96.565804
155.750000	-89.420021
155.875000	-90.527588
156.000000	-90.269989
156.125000	-84.784004
156.250000	-86.712288
156.375000	-87.575554
156.500000	-87.122467
156.625000	-88.925758
156.750000	-95.350815
156.875000	-91.688072
157.000000	-91.115959
157.125000	-92.584641
157.250000	-90.465103
157.375000	-86.856178
157.500000	-91.029396
157.625000	-92.813362
157.750000	-89.324387
157.875000	-88.767578
158.000000	-90.909111
158.125000	-88.414238
158.250000	-83.193825
158.375000	-86.433914
158.500000	-87.235130
158.625000	-89.299644
