Frequency (Hz)	Level (dB)
12.500000	-78.549606
12.625000	-76.223671
12.750000	-72.624496
12.875000	-68.365211
13.000000	-66.463341
13.125000	-70.842728
13.250000	-70.632530
13.375000	-67.694214
13.500000	-64.513397
13.625000	-65.426430
13.750000	-76.537415
13.875000	-76.141205
14.000000	-72.253708
14.125000	-75.515778
14.250000	-69.274498
14.375000	-80.170113
14.500000	-69.215027
14.625000	-69.232819
14.750000	-68.682159
14.875000	-64.763710
15.000000	-65.379288
15.125000	-73.700020
15.250000	-76.333046
15.375000	-68.493637
15.500000	-66.160965
15.625000	-74.805405
15.750000	-72.714989
15.875000	-70.383659
16.000000	-70.126961
16.125000	-69.410553
16.250000	-73.315407
16.375000	-69.528427
16.500000	-68.750809
16.625000	-80.950005
16.750000	-68.904297
16.875000	-72.368042
17.000000	-80.165321
17.125000	-68.433495
17.250000	-65.830589
17.375000	-77.217690
17.500000	-70.901031
17.625000	-72.885063
17.750000	-73.278526
17.875000	-67.966728
18.000000	-70.048866
18.125000	-74.527672
18.250000	-81.103432
18.375000	-74.461288
18.500000	-73.264435
18.625000	-79.019417
18.750000	-83.177956
18.875000	-69.674339
19.000000	-71.600380
19.125000	-70.060738
19.250000	-68.903687
19.375000	-70.880943
19.500000	-72.478622
19.625000	-73.180214
19.750000	-67.470589
19.875000	-64.808426
20.000000	-65.047516
20.125000	-72.024200
20.250000	-78.973969
20.375000	-76.198021
20.500000	-71.554543
20.625000	-72.876846
20.750000	-73.561417
20.875000	-74.734451
21.000000	-76.473480
21.125000	-74.292679
21.250000	-67.725449
21.375000	-69.407082
21.500000	-76.042374
21.625000	-76.121315
21.750000	-76.667053
21.875000	-73.845192
22.000000	-67.434883
22.125000	-69.679626
22.250000	-99.165459
22.375000	-73.724770
22.500000	-69.051201
22.625000	-69.720139
22.750000	-72.622185
22.875000	-71.126427
23.000000	-75.185768
23.125000	-86.855461
23.250000	-82.790306
23.375000	-85.983109
23.500000	-70.352036
23.625000	-67.081306
23.750000	-72.173790
23.875000	-76.609390
24.000000	-74.648369
24.125000	-83.596832
24.250000	-81.004829
24.375000	-73.822906
24.500000	-72.013977
24.625000	-70.144203
24.750000	-66.941040
24.875000	-70.511337
25.000000	-68.803406
25.125000	-72.970413
25.250000	-72.261055
25.375000	-83.068756
25.500000	-75.701088
25.625000	-83.979759
25.750000	-79.638969
25.875000	-72.616714
26.000000	-72.677299
26.125000	-85.686249
26.250000	-75.611229
26.375000	-66.260719
26.500000	-68.561752
26.625000	-79.718803
26.750000	-76.581306
26.875000	-75.390923
27.000000	-73.848801
27.125000	-89.165665
27.250000	-74.575943
27.375000	-67.952164
27.500000	-70.314163
27.625000	-88.260437
27.750000	-78.201752
27.875000	-76.415871
28.000000	-68.659256
28.125000	-68.389061
28.250000	-72.263046
28.375000	-76.316200
28.500000	-75.572113
28.625000	-73.501259
28.750000	-73.192284
28.875000	-68.531082
29.000000	-68.279633
29.125000	-69.890663
29.250000	-73.502159
29.375000	-79.432159
29.500000	-76.160461
29.625000	-69.613029
29.750000	-72.134308
29.875000	-68.643623
30.000000	-69.337524
30.125000	-79.072021
30.250000	-72.668892
30.375000	-80.131508
30.500000	-78.428177
30.625000	-77.316551
30.750000	-72.462357
30.875000	-68.310883
31.000000	-69.179832
31.125000	-71.973778
31.250000	-78.095551
31.375000	-75.760750
31.500000	-76.237671
31.625000	-73.442810
31.750000	-70.440033
31.875000	-79.686661
32.000000	-77.173622
32.125000	-77.365601
32.250000	-75.389633
32.375000	-69.375931
32.500000	-71.527527
32.625000	-76.932472
32.750000	-77.245758
32.875000	-81.301323
33.000000	-87.323883
33.125000	-70.353577
33.250000	-69.121239
33.375000	-87.406227
33.500000	-79.888611
33.625000	-65.893852
33.750000	-68.774559
33.875000	-64.901680
34.000000	-64.668579
34.125000	-59.941895
34.250000	-56.896606
34.375000	-47.781704
34.500000	-40.746002
34.625000	-26.978722
34.750000	-4.374059
34.875000	-0.945140
35.000000	-9.856193
35.125000	-33.494259
35.250000	-44.287029
35.375000	-52.471527
35.500000	-57.116207
35.625000	-62.510895
35.750000	-65.155449
35.875000	-67.347099
36.000000	-88.951599
36.125000	-69.278252
36.250000	-77.566811
36.375000	-70.114441
36.500000	-72.074280
36.625000	-73.492752
36.750000	-73.839386
36.875000	-71.759460
37.000000	-75.181953
37.125000	-98.655670
37.250000	-89.656761
37.375000	-84.487076
37.500000	-74.056229
37.625000	-72.753822
37.750000	-83.384033
37.875000	-71.169167
38.000000	-70.213470
38.125000	-76.455391
38.250000	-70.660568
38.375000	-73.322464
38.500000	-81.535027
38.625000	-80.658501
38.750000	-75.110504
38.875000	-71.301949
39.000000	-75.822250
39.125000	-89.464653
39.250000	-73.013771
39.375000	-69.668030
39.500000	-72.006500
39.625000	-72.661385
39.750000	-73.051498
39.875000	-73.900162
40.000000	-72.926620
40.125000	-74.751839
40.250000	-74.642494
40.375000	-77.157951
40.500000	-83.013939
40.625000	-73.681084
40.750000	-80.785080
40.875000	-68.702690
41.000000	-69.397926
41.125000	-72.564926
41.250000	-71.385834
41.375000	-72.935059
41.500000	-71.026947
41.625000	-74.641769
41.750000	-76.424454
41.875000	-75.458923
42.000000	-75.610153
42.125000	-69.197456
42.250000	-75.195717
42.375000	-65.942924
42.500000	-65.651810
42.625000	-89.749939
42.750000	-72.819473
42.875000	-72.163406
43.000000	-71.340149
43.125000	-74.889793
43.250000	-70.140663
43.375000	-67.219452
43.500000	-70.269913
43.625000	-72.724464
43.750000	-68.548134
43.875000	-68.404755
44.000000	-69.884666
44.125000	-67.609306
44.250000	-68.948685
44.375000	-77.205116
44.500000	-79.732620
44.625000	-76.116951
44.750000	-81.206093
44.875000	-76.881454
45.000000	-79.247536
45.125000	-84.881493
45.250000	-80.112816
45.375000	-86.659767
45.500000	-68.331726
45.625000	-67.834946
45.750000	-75.001823
45.875000	-75.824287
46.000000	-73.817932
46.125000	-74.129860
46.250000	-76.401176
46.375000	-82.722466
46.500000	-74.975166
46.625000	-68.256935
46.750000	-67.018265
46.875000	-73.172226
47.000000	-78.014694
47.125000	-71.369118
47.250000	-69.580070
47.375000	-70.834488
47.500000	-69.619278
47.625000	-73.175453
47.750000	-83.192337
47.875000	-72.528008
48.000000	-68.429001
48.125000	-66.863533
48.250000	-69.241524
48.375000	-74.133804
48.500000	-71.658813
48.625000	-72.913864
48.750000	-73.329681
48.875000	-87.133018
49.000000	-86.168159
49.125000	-89.905472
49.250000	-75.186790
49.375000	-72.009438
49.500000	-68.160385
49.625000	-70.824188
49.750000	-61.550671
49.875000	-67.987587
50.000000	-79.316689
50.125000	-72.709366
50.250000	-75.111855
50.375000	-89.715897
50.500000	-80.712646
50.625000	-74.696175
50.750000	-71.797852
50.875000	-71.142754
51.000000	-71.574356
51.125000	-73.409157
51.250000	-71.607674
51.375000	-71.328979
51.500000	-69.164551
51.625000	-70.236313
51.750000	-75.675163
51.875000	-72.512459
52.000000	-72.432152
52.125000	-80.778122
52.250000	-76.158836
52.375000	-72.373558
52.500000	-70.988686
52.625000	-74.907646
52.750000	-72.619476
52.875000	-78.355827
53.000000	-75.476273
53.125000	-75.493034
53.250000	-72.592690
53.375000	-73.297821
53.500000	-81.659836
53.625000	-72.531693
53.750000	-74.969536
53.875000	-80.228149
54.000000	-79.326591
54.125000	-83.009178
54.250000	-76.794670
54.375000	-68.750198
54.500000	-75.235031
54.625000	-72.655418
54.750000	-73.595230
54.875000	-77.969643
55.000000	-74.775040
55.125000	-69.877205
55.250000	-67.875420
55.375000	-65.988693
55.500000	-67.476112
55.625000	-69.159248
55.750000	-67.819954
55.875000	-71.976173
56.000000	-74.886932
56.125000	-71.930840
56.250000	-72.449089
56.375000	-75.841515
56.500000	-87.823380
56.625000	-77.726593
56.750000	-71.220062
56.875000	-68.006744
57.000000	-66.864479
57.125000	-65.819923
57.250000	-77.851753
57.375000	-73.591583
57.500000	-70.451889
57.625000	-68.398979
57.750000	-72.569420
57.875000	-88.011116
58.000000	-83.133698
58.125000	-84.104500
58.250000	-78.212593
58.375000	-72.038071
58.500000	-67.939400
58.625000	-84.542725
58.750000	-74.373848
58.875000	-72.481369
59.000000	-66.919579
59.125000	-66.920807
59.250000	-67.779854
59.375000	-67.115387
59.500000	-64.917030
59.625000	-61.388985
59.750000	-59.150440
59.875000	-68.964249
60.000000	-72.984077
60.125000	-67.377228
60.250000	-63.970848
60.375000	-64.495026
60.500000	-74.400696
60.625000	-71.722595
60.750000	-70.408188
60.875000	-65.280632
61.000000	-73.943474
61.125000	-68.432205
61.250000	-66.557343
61.375000	-70.828018
61.500000	-80.617035
61.625000	-68.882706
61.750000	-66.946060
61.875000	-68.730614
62.000000	-68.224251
62.125000	-67.574852
62.250000	-68.313576
62.375000	-80.165375
62.500000	-77.783577
62.625000	-72.900810
62.750000	-70.264862
62.875000	-70.851311
63.000000	-72.285072
63.125000	-75.936928
63.250000	-73.798965
63.375000	-75.480751
63.500000	-74.570854
63.625000	-66.887833
63.750000	-72.257164
63.875000	-72.692169
64.000000	-68.994652
64.125000	-74.186325
64.250000	-76.713051
64.375000	-71.869362
64.500000	-69.214294
64.625000	-71.275322
64.750000	-70.860718
64.875000	-65.365860
65.000000	-69.972763
65.125000	-73.450371
65.250000	-68.265221
65.375000	-72.993988
65.500000	-73.615181
65.625000	-66.966644
65.750000	-68.547646
65.875000	-71.834816
66.000000	-73.092728
66.125000	-75.700302
66.250000	-73.689911
66.375000	-74.827179
66.500000	-92.816513
66.625000	-75.881195
66.750000	-74.243805
66.875000	-77.849434
67.000000	-73.364365
67.125000	-73.593018
67.250000	-68.886024
67.375000	-72.627548
67.500000	-67.879051
67.625000	-67.615028
67.750000	-69.166031
67.875000	-69.583733
68.000000	-80.908295
68.125000	-72.301483
68.250000	-71.325874
68.375000	-69.939964
68.500000	-72.846718
68.625000	-71.227905
68.750000	-76.666367
68.875000	-77.123367
69.000000	-72.992935
69.125000	-77.439117
69.250000	-67.695915
69.375000	-65.684334
69.500000	-50.074787
69.625000	-35.765869
69.750000	-34.816422
69.875000	-46.104420
70.000000	-67.384514
70.125000	-70.653152
70.250000	-70.535469
70.375000	-76.838409
70.500000	-82.253998
70.625000	-71.971542
70.750000	-76.150620
70.875000	-78.829323
71.000000	-71.459053
71.125000	-69.503281
71.250000	-69.617325
71.375000	-73.672424
71.500000	-85.663681
71.625000	-80.311043
71.750000	-78.165115
71.875000	-72.785820
72.000000	-72.046967
72.125000	-70.913025
72.250000	-72.186020
72.375000	-75.275848
72.500000	-77.123459
72.625000	-71.823700
72.750000	-73.199623
72.875000	-79.925316
73.000000	-85.125908
73.125000	-78.899193
73.250000	-75.807091
73.375000	-70.380585
73.500000	-69.556206
73.625000	-74.503693
73.750000	-80.131363
73.875000	-77.894203
74.000000	-76.403496
74.125000	-74.674149
74.250000	-77.402802
74.375000	-81.722237
74.500000	-81.785538
74.625000	-74.053741
74.750000	-77.318855
74.875000	-81.667305
75.000000	-77.151505
75.125000	-77.768341
75.250000	-78.955437
75.375000	-76.947891
75.500000	-88.597481
75.625000	-78.580238
75.750000	-103.109520
75.875000	-82.585304
76.000000	-79.096695
76.125000	-77.053726
76.250000	-71.337082
76.375000	-69.492393
76.500000	-69.725128
76.625000	-70.925667
76.750000	-77.272644
76.875000	-88.633331
77.000000	-78.471146
77.125000	-83.827751
77.250000	-82.121407
77.375000	-72.808235
77.500000	-71.514992
77.625000	-73.158104
77.750000	-75.982338
77.875000	-88.072693
78.000000	-74.035599
78.125000	-72.593842
78.250000	-73.623108
78.375000	-77.650307
78.500000	-76.809158
78.625000	-75.512634
78.750000	-83.640686
78.875000	-79.691277
79.000000	-83.326279
79.125000	-81.187355
79.250000	-82.770386
79.375000	-80.142212
79.500000	-76.012436
79.625000	-81.212631
79.750000	-93.390450
79.875000	-82.271942
80.000000	-73.090652
80.125000	-70.756020
80.250000	-90.945816
80.375000	-73.518929
80.500000	-76.622917
80.625000	-84.093399
80.750000	-84.425751
80.875000	-88.698029
81.000000	-83.792168
81.125000	-85.768196
81.250000	-85.413742
81.375000	-84.664536
81.500000	-79.703568
81.625000	-82.719910
81.750000	-81.508781
81.875000	-77.492165
82.000000	-76.134766
82.125000	-77.258743
82.250000	-74.834404
82.375000	-75.702553
82.500000	-77.522339
82.625000	-75.787476
82.750000	-80.756538
82.875000	-80.140709
83.000000	-77.705269
83.125000	-76.634674
83.250000	-81.886574
83.375000	-78.625229
83.500000	-75.737030
83.625000	-81.764595
83.750000	-80.301514
83.875000	-85.378685
84.000000	-89.373848
84.125000	-82.166252
84.250000	-79.745476
84.375000	-77.437897
84.500000	-63.671791
84.625000	-60.103016
84.750000	-68.081123
84.875000	-79.205940
85.000000	-78.477982
85.125000	-77.050644
85.250000	-73.550079
85.375000	-70.895325
85.500000	-69.524895
85.625000	-74.509201
85.750000	-75.652939
85.875000	-69.635513
86.000000	-75.686249
86.125000	-87.187897
86.250000	-82.968483
86.375000	-86.607025
86.500000	-78.148796
86.625000	-79.202499
86.750000	-76.751060
86.875000	-90.529221
87.000000	-82.814400
87.125000	-78.448631
87.250000	-77.578720
87.375000	-79.437874
87.500000	-79.812378
87.625000	-87.712563
87.750000	-85.051712
87.875000	-81.540199
88.000000	-89.849571
88.125000	-78.080055
88.250000	-80.244423
88.375000	-75.504471
88.500000	-77.980721
88.625000	-83.674721
88.750000	-89.894508
88.875000	-81.658516
89.000000	-74.477310
89.125000	-75.587090
89.250000	-85.696640
89.375000	-87.750854
89.500000	-83.340904
89.625000	-73.342155
89.750000	-78.744591
89.875000	-76.217628
90.000000	-79.125954
90.125000	-87.337578
90.250000	-84.999741
90.375000	-84.448013
90.500000	-75.788269
90.625000	-78.095718
90.750000	-79.041672
90.875000	-86.349289
91.000000	-82.503830
91.125000	-79.209190
91.250000	-78.689545
91.375000	-75.568436
91.500000	-74.951744
91.625000	-77.324600
91.750000	-81.844391
91.875000	-80.418304
92.000000	-78.777107
92.125000	-78.626335
92.250000	-78.910469
92.375000	-79.128105
92.500000	-74.568703
92.625000	-70.962433
92.750000	-71.922279
92.875000	-81.217995
93.000000	-81.031105
93.125000	-85.079788
93.250000	-92.440689
93.375000	-81.765579
93.500000	-77.040474
93.625000	-76.413506
93.750000	-83.196350
93.875000	-88.498070
94.000000	-76.203041
94.125000	-75.801460
94.250000	-77.135376
94.375000	-79.263924
94.500000	-79.411156
94.625000	-81.461861
94.750000	-84.332237
94.875000	-80.421989
95.000000	-76.420929
95.125000	-72.668045
95.250000	-74.418488
95.375000	-79.798431
95.500000	-79.747505
95.625000	-80.295280
95.750000	-89.202408
95.875000	-85.263176
96.000000	-87.306175
96.125000	-80.063271
96.250000	-90.485039
96.375000	-84.872055
96.500000	-87.003746
96.625000	-88.330109
96.750000	-85.473061
96.875000	-78.436829
97.000000	-79.400230
97.125000	-78.633453
97.250000	-82.433205
97.375000	-89.872025
97.500000	-93.603088
97.625000	-81.946548
97.750000	-82.639389
97.875000	-79.666328
98.000000	-70.949921
98.125000	-69.629402
98.250000	-77.725967
98.375000	-91.298477
98.500000	-81.278137
98.625000	-81.644653
98.750000	-78.884331
98.875000	-81.372025
99.000000	-75.982643
99.125000	-92.022560
99.250000	-85.799873
99.375000	-91.451500
99.500000	-87.965889
99.625000	-78.719276
99.750000	-76.845436
99.875000	-86.823975
100.000000	-82.001183
100.125000	-81.826134
100.250000	-77.445969
100.375000	-74.474823
100.500000	-77.174553
100.625000	-80.192741
100.750000	-78.328873
100.875000	-75.600395
101.000000	-76.352654
101.125000	-77.141418
101.250000	-78.931557
101.375000	-82.243027
101.500000	-82.451393
101.625000	-92.042877
101.750000	-85.434700
101.875000	-84.520790
102.000000	-79.778954
102.125000	-77.707870
102.250000	-98.584030
102.375000	-79.020477
102.500000	-79.449585
102.625000	-83.434364
102.750000	-79.434402
102.875000	-74.846817
103.000000	-76.920914
103.125000	-78.667221
103.250000	-77.074028
103.375000	-101.357170
103.500000	-81.738350
103.625000	-81.208176
103.750000	-86.816925
103.875000	-80.319092
104.000000	-81.063354
104.125000	-77.866943
104.250000	-70.093277
104.375000	-48.598923
104.500000	-37.647900
104.625000	-39.050865
104.750000	-54.642014
104.875000	-73.770004
105.000000	-83.411011
105.125000	-77.088837
105.250000	-84.659607
105.375000	-78.273842
105.500000	-78.311287
105.625000	-77.950340
105.750000	-81.877235
105.875000	-84.161087
106.000000	-81.032021
106.125000	-85.413170
106.250000	-77.271957
106.375000	-76.550957
106.500000	-78.848740
106.625000	-81.645653
106.750000	-83.460236
106.875000	-81.513863
107.000000	-84.410156
107.125000	-83.926743
107.250000	-80.144066
107.375000	-79.297379
107.500000	-82.767967
107.625000	-75.770798
107.750000	-74.538315
107.875000	-79.204414
108.000000	-79.825798
108.125000	-79.636963
108.250000	-80.336334
108.375000	-86.010323
108.500000	-85.646027
108.625000	-82.029305
108.750000	-93.692223
108.875000	-87.237755
109.000000	-88.267540
109.125000	-81.943298
109.250000	-86.196426
109.375000	-83.530609
109.500000	-81.977219
109.625000	-81.195320
109.750000	-78.688782
109.875000	-93.598839
110.000000	-83.565384
110.125000	-84.535576
110.250000	-81.382874
110.375000	-82.041565
110.500000	-81.195213
110.625000	-76.639732
110.750000	-76.608963
110.875000	-82.620392
111.000000	-87.515167
111.125000	-78.533119
111.250000	-84.287445
111.375000	-85.003654
111.500000	-86.278923
111.625000	-84.917336
111.750000	-97.014534
111.875000	-84.393089
112.000000	-81.695702
112.125000	-79.309853
112.250000	-79.368584
112.375000	-81.864281
112.500000	-86.345505
112.625000	-92.013062
112.750000	-83.645775
112.875000	-81.891296
113.000000	-84.349953
113.125000	-83.610756
113.250000	-81.783211
113.375000	-78.981659
113.500000	-78.221207
113.625000	-81.919350
113.750000	-87.041679
113.875000	-83.803276
114.000000	-78.238495
114.125000	-78.265869
114.250000	-94.560555
114.375000	-82.634689
114.500000	-79.678978
114.625000	-85.983261
114.750000	-85.040924
114.875000	-97.387688
115.000000	-84.095741
115.125000	-83.579384
115.250000	-81.781174
115.375000	-81.345024
115.500000	-84.705109
115.625000	-93.684067
115.750000	-91.287857
115.875000	-94.138336
116.000000	-86.432663
116.125000	-87.130455
116.250000	-90.529297
116.375000	-82.213600
116.500000	-83.159241
116.625000	-80.639122
116.750000	-86.903572
116.875000	-83.866821
117.000000	-86.189705
117.125000	-84.381203
117.250000	-96.648399
117.375000	-88.318901
117.500000	-90.513580
117.625000	-84.849937
117.750000	-87.058182
117.875000	-81.096634
118.000000	-77.120361
118.125000	-76.913383
118.250000	-80.143143
118.375000	-86.781311
118.500000	-79.413483
118.625000	-83.865784
118.750000	-88.302002
118.875000	-79.319809
119.000000	-91.660484
119.125000	-68.781677
119.250000	-56.419750
119.375000	-40.460655
119.500000	-39.623646
119.625000	-52.018929
119.750000	-71.389244
119.875000	-81.845268
120.000000	-86.574005
120.125000	-88.558746
120.250000	-86.743523
120.375000	-87.413635
120.500000	-79.044807
120.625000	-85.054634
120.750000	-101.794250
120.875000	-93.169373
121.000000	-98.000298
121.125000	-99.963455
121.250000	-83.108536
121.375000	-82.237160
121.500000	-83.674820
121.625000	-89.475929
121.750000	-100.099144
121.875000	-96.608559
122.000000	-85.577225
122.125000	-84.244431
122.250000	-94.455109
122.375000	-83.272408
122.500000	-84.597046
122.625000	-92.893433
122.750000	-89.523987
122.875000	-83.287979
123.000000	-83.425781
123.125000	-85.078712
123.250000	-88.069038
123.375000	-97.961952
123.500000	-84.260628
123.625000	-80.804070
123.750000	-80.348083
123.875000	-81.058418
124.000000	-83.111145
124.125000	-86.025581
124.250000	-90.844078
124.375000	-89.713081
124.500000	-100.461525
124.625000	-94.123383
124.750000	-90.127197
124.875000	-89.113586
125.000000	-85.589859
125.125000	-93.100334
125.250000	-89.511444
125.375000	-83.129463
125.500000	-82.950684
125.625000	-91.317818
125.750000	-88.637428
125.875000	-78.668434
126.000000	-80.863792
126.125000	-85.778809
126.250000	-89.122688
126.375000	-86.184181
126.500000	-91.322937
126.625000	-79.032768
126.750000	-84.384445
126.875000	-88.373825
127.000000	-82.623573
127.125000	-93.824791
127.250000	-83.463516
127.375000	-86.148735
127.500000	-85.348633
127.625000	-93.130791
127.750000	-88.465965
127.875000	-83.198868
128.000000	-81.224098
128.125000	-86.215019
128.250000	-94.597916
128.375000	-87.893936
128.500000	-82.610985
128.625000	-76.518715
128.750000	-79.466255
128.875000	-87.016037
129.000000	-99.340012
129.125000	-90.576286
129.250000	-86.193535
129.375000	-80.497818
129.500000	-81.345390
129.625000	-82.457169
129.750000	-83.487244
129.875000	-85.231377
130.000000	-83.307602
130.125000	-84.404991
130.250000	-96.166344
130.375000	-88.407150
130.500000	-88.522713
130.625000	-82.331535
130.750000	-89.245636
130.875000	-84.964256
131.000000	-79.861725
131.125000	-80.169098
131.250000	-90.032082
131.375000	-86.605461
131.500000	-86.886787
131.625000	-81.548767
131.750000	-81.074966
131.875000	-84.567863
132.000000	-109.299919
132.125000	-87.541618
132.250000	-84.167046
132.375000	-78.740959
132.500000	-77.660675
132.625000	-82.003937
132.750000	-83.923103
132.875000	-85.297127
133.000000	-86.851791
133.125000	-86.852310
133.250000	-92.188972
133.375000	-86.781799
133.500000	-87.932053
133.625000	-94.495743
133.750000	-83.360481
133.875000	-86.741959
134.000000	-97.996689
134.125000	-87.134605
134.250000	-83.003860
134.375000	-83.263908
134.500000	-79.756630
134.625000	-80.288139
134.750000	-88.857346
134.875000	-90.994415
135.000000	-88.518661
135.125000	-95.046982
135.250000	-87.070183
135.375000	-84.597961
135.500000	-94.866875
135.625000	-88.181015
135.750000	-100.979210
135.875000	-90.368584
136.000000	-90.023880
136.125000	-94.076508
136.250000	-87.125412
136.375000	-83.524925
136.500000	-87.350800
136.625000	-89.865166
136.750000	-86.014336
136.875000	-88.518173
137.000000	-91.186150
137.125000	-89.637245
137.250000	-94.148094
137.375000	-87.856697
137.500000	-82.418991
137.625000	-82.926941
137.750000	-83.349785
137.875000	-98.713539
138.000000	-85.617569
138.125000	-87.341141
138.250000	-83.048386
138.375000	-80.044106
138.500000	-85.903503
138.625000	-88.987343
138.750000	-85.625504
138.875000	-86.593239
139.000000	-84.572899
139.125000	-80.478981
139.250000	-51.184879
139.375000	-43.247837
139.500000	-47.030018
139.625000	-68.394981
139.750000	-83.690964
139.875000	-88.310196
140.000000	-84.258560
140.125000	-91.378319
140.250000	-85.448296
140.375000	-88.630379
140.500000	-91.379219
140.625000	-88.984360
140.750000	-83.074432
140.875000	-83.812447
141.000000	-81.411247
141.125000	-82.385216
141.250000	-94.773170
141.375000	-86.150459
141.500000	-82.300087
141.625000	-82.266411
141.750000	-86.570206
141.875000	-94.779602
142.000000	-101.741692
142.125000	-84.850151
142.250000	-84.024094
142.375000	-86.681007
142.500000	-88.278297
142.625000	-90.282532
142.750000	-86.964615
142.875000	-85.295639
143.000000	-90.349648
143.125000	-89.466667
143.250000	-85.668968
143.375000	-88.495369
143.500000	-87.371048
143.625000	-97.944084
143.750000	-98.188255
143.875000	-94.795509
144.000000	-83.713387
144.125000	-83.446259
144.250000	-82.986740
144.375000	-83.022987
144.500000	-82.177330
144.625000	-82.102348
144.750000	-89.566811
144.875000	-80.531822
145.000000	-82.792801
145.125000	-91.255928
145.250000	-84.411537
145.375000	-94.922371
145.500000	-88.558594
145.625000	-94.819946
145.750000	-81.501686
145.875000	-87.011276
146.000000	-83.713753
146.125000	-84.182564
146.250000	-81.503883
146.375000	-78.453110
146.500000	-82.504677
146.625000	-93.740448
146.750000	-87.394188
146.875000	-87.711815
147.000000	-89.484772
147.125000	-90.197617
147.250000	-93.283585
147.375000	-97.752655
147.500000	-93.366066
147.625000	-87.285095
147.750000	-84.182304
147.875000	-87.692215
148.000000	-88.965126
148.125000	-91.424744
148.250000	-85.845818
148.375000	-85.259872
148.500000	-92.528458
148.625000	-90.379532
148.750000	-94.377708
148.875000	-85.436417
149.000000	-87.881157
149.125000	-88.339615
149.250000	-86.906158
149.375000	-91.218903
149.500000	-86.493797
149.625000	-87.059021
149.750000	-94.854317
149.875000	-98.348312
150.000000	-95.020554
150.125000	-90.237373
150.250000	-87.784142
150.375000	-97.133240
150.500000	-87.477806
150.625000	-86.506798
150.750000	-95.298843
150.875000	-90.513351
151.000000	-87.033653
151.125000	-94.559494
151.250000	-82.941536
151.375000	-82.652710
151.500000	-98.011536
151.625000	-91.788574
151.750000	-92.797813
151.875000	-85.981857
152.000000	-85.056961
152.125000	-96.119598
152.250000	-87.296715
152.375000	-90.066437
152.500000	-88.138184
152.625000	-84.966522
152.750000	-87.750549
152.875000	-90.410721
153.000000	-97.193962
153.125000	-97.084045
153.250000	-88.973251
153.375000	-86.009476
153.500000	-88.786781
153.625000	-107.424644
153.750000	-91.198997
153.875000	-87.208672
154.000000	-88.558571
154.125000	-71.487129
154.250000	-61.345291
154.375000	-62.767139
154.500000	-77.528572
154.625000	-88.076866
154.750000	-88.342209
154.875000	-89.589508
155.000000	-87.960365
155.125000	-95.421562
155.250000	-97.307739
155.375000	-94.983101
155.500000	-87.548401
155.625000	-89.134575
155.750000	-90.465256
155.875000	-91.035370
156.000000	-87.145294
156.125000	-87.307533
156.250000	-90.690086
156.375000	-97.674492
156.500000	-112.305283
156.625000	-98.242218
156.750000	-94.967033
156.875000	-87.930000
157.000000	-91.946426
157.125000	-102.546532
157.250000	-91.352425
157.375000	-89.924713
157.500000	-88.244774
157.625000	-84.133850
157.750000	-85.298950
157.875000	-89.261368
158.000000	-92.089691
158.125000	-89.568649
158.250000	-96.546638
158.375000	-91.651520
158.500000	-86.460152
158.625000	-86.507195
