0.125000	-31.876938
0.250000	-69.661781
0.375000	-68.947334
0.500000	-68.022942
0.625000	-63.231888
0.750000	-52.944996
0.875000	-14.985773
1.000000	-9.408754
1.125000	-15.876356
1.250000	-54.171677
1.375000	-60.355453
1.500000	-65.302513
1.625000	-64.895882
1.750000	-61.783291
1.875000	-37.129227
2.000000	-31.911152
2.125000	-38.638336
2.250000	-66.420013
2.375000	-63.134338
2.500000	-60.947857
2.625000	-60.467327
2.750000	-61.121052
2.875000	-37.925243
3.000000	-33.220463
3.125000	-40.625507
3.250000	-62.524246
3.375000	-62.042225
3.500000	-61.424042
3.625000	-63.581608
3.750000	-59.550468
3.875000	-42.711376
4.000000	-38.715294
4.125000	-46.769520
4.250000	-60.021729
4.375000	-59.317970
4.500000	-59.065922
4.625000	-61.794884
4.750000	-66.017998
4.875000	-50.964031
5.000000	-47.053715
5.125000	-54.791904
5.250000	-61.948811
5.375000	-61.793430
5.500000	-63.377235
5.625000	-66.618637
5.750000	-67.625732
5.875000	-67.387566
6.000000	-66.420959
6.125000	-64.794975
6.250000	-67.325912
6.375000	-64.933235
6.500000	-63.432484
6.625000	-66.327011
6.750000	-66.294640
6.875000	-57.162430
7.000000	-55.223061
7.125000	-61.998066
7.250000	-67.315147
7.375000	-66.023399
7.500000	-67.599594
7.625000	-68.449226
7.750000	-65.402878
7.875000	-60.451050
8.000000	-58.414738
8.125000	-65.553894
8.250000	-65.153740
8.375000	-64.921478
8.500000	-68.036308
8.625000	-68.526955
8.750000	-69.366676
8.875000	-62.633331
9.000000	-61.320030
9.125000	-66.426407
9.250000	-67.078644
9.375000	-64.490196
9.500000	-65.375839
9.625000	-68.573067
9.750000	-67.208000
9.875000	-67.297356
10.000000	-70.987434
10.125000	-68.849335
10.250000	-68.094955
10.375000	-70.357193
10.500000	-70.224792
10.625000	-67.368439
10.750000	-65.403816
10.875000	-64.497284
11.000000	-65.421631
11.125000	-65.472588
11.250000	-65.427513
11.375000	-69.339081
11.500000	-69.414406
11.625000	-68.142334
11.750000	-69.413635
11.875000	-67.050369
12.000000	-66.631409
12.125000	-67.865654
12.250000	-68.452621
12.375000	-68.899689
12.500000	-73.828445
12.625000	-75.194740
12.750000	-73.926903
12.875000	-67.007202
13.000000	-70.460960
13.125000	-72.141663
13.250000	-69.742027
13.375000	-71.548698
13.500000	-73.360130
13.625000	-68.932152
13.750000	-68.006844
13.875000	-69.215195
14.000000	-71.519585
14.125000	-73.046059
14.250000	-72.031906
14.375000	-78.099091
14.500000	-74.339211
14.625000	-71.274460
14.750000	-68.843437
14.875000	-66.858849
15.000000	-66.154549
15.125000	-68.142006
15.250000	-71.208496
15.375000	-68.245491
15.500000	-70.885765
15.625000	-71.599808
15.750000	-68.570786
15.875000	-69.816360
16.000000	-75.122696
16.125000	-72.656708
16.250000	-70.003036
16.375000	-68.577202
16.500000	-68.035759
16.625000	-67.919823
16.750000	-67.233406
16.875000	-70.067162
17.000000	-69.136749
17.125000	-70.943741
17.250000	-74.827888
17.375000	-72.958580
17.500000	-71.751434
17.625000	-74.543472
17.750000	-74.455681
17.875000	-71.285248
18.000000	-69.541954
18.125000	-72.368500
18.250000	-68.964294
18.375000	-67.777809
18.500000	-68.524078
18.625000	-77.531860
18.750000	-73.035751
18.875000	-73.945335
19.000000	-72.714973
19.125000	-73.462608
19.250000	-75.174744
19.375000	-70.958557
19.500000	-71.616119
19.625000	-75.310181
19.750000	-72.018692
19.875000	-72.854713
20.000000	-73.895226
20.125000	-72.847275
20.250000	-72.030792
20.375000	-71.530472
20.500000	-69.995140
20.625000	-70.031166
20.750000	-71.116028
20.875000	-69.026581
21.000000	-69.534126
21.125000	-72.895378
21.250000	-74.204391
21.375000	-71.385040
21.500000	-70.311852
21.625000	-70.368668
21.750000	-70.265526
21.875000	-69.045189
22.000000	-69.248581
22.125000	-73.391747
22.250000	-74.113571
22.375000	-74.770149
22.500000	-72.877441
22.625000	-69.925316
22.750000	-72.577332
22.875000	-72.402870
23.000000	-70.741188
23.125000	-72.786476
23.250000	-69.887573
23.375000	-70.367241
23.500000	-72.377251
23.625000	-74.403755
23.750000	-72.907013
23.875000	-72.284714
24.000000	-71.274551
24.125000	-69.298843
24.250000	-68.931854
24.375000	-75.884979
24.500000	-74.476143
24.625000	-78.099922
24.750000	-79.173302
24.875000	-73.248535
25.000000	-74.766098
25.125000	-71.269890
25.250000	-68.991112
25.375000	-73.228607
25.500000	-73.975868
25.625000	-70.919510
25.750000	-70.981789
25.875000	-73.613762
26.000000	-73.459854
26.125000	-71.154465
26.250000	-71.761063
26.375000	-75.460152
26.500000	-74.991783
26.625000	-74.417923
26.750000	-74.289017
26.875000	-74.545822
27.000000	-70.892784
27.125000	-70.182510
27.250000	-73.735306
27.375000	-74.190826
27.500000	-71.105850
27.625000	-70.521965
27.750000	-72.744972
27.875000	-72.403389
28.000000	-73.046173
28.125000	-76.534706
28.250000	-73.403061
28.375000	-70.831276
28.500000	-71.619919
28.625000	-74.054596
28.750000	-73.591469
28.875000	-72.680939
29.000000	-71.828461
29.125000	-72.389824
29.250000	-74.936806
29.375000	-74.285431
29.500000	-74.319748
29.625000	-73.207924
29.750000	-73.102791
29.875000	-75.268471
30.000000	-74.865280
30.125000	-73.815598
30.250000	-71.128136
30.375000	-71.606667
30.500000	-71.732658
30.625000	-72.753136
30.750000	-72.741135
30.875000	-71.589134
31.000000	-68.966850
31.125000	-70.755821
31.250000	-72.422409
31.375000	-71.210884
31.500000	-70.440674
31.625000	-71.384148
31.750000	-74.893341
31.875000	-73.953407
32.000000	-73.971497
32.125000	-72.894463
32.250000	-75.088058
32.375000	-76.473557
32.500000	-74.583473
32.625000	-75.111511
32.750000	-71.749664
32.875000	-75.912727
33.000000	-78.621620
33.125000	-73.620895
33.250000	-73.180862
33.375000	-75.503914
33.500000	-74.782402
33.625000	-74.146729
33.750000	-73.811920
33.875000	-75.387756
34.000000	-75.529716
34.125000	-74.393761
34.250000	-75.719116
34.375000	-74.826660
34.500000	-74.082520
34.625000	-73.137680
34.750000	-74.234261
34.875000	-72.735886
35.000000	-70.221329
35.125000	-68.397736
35.250000	-72.065834
35.375000	-71.181290
35.500000	-74.207352
35.625000	-75.320107
35.750000	-73.238899
35.875000	-72.805923
36.000000	-74.245575
36.125000	-79.146065
36.250000	-74.569786
36.375000	-73.687683
36.500000	-74.090797
36.625000	-77.221420
36.750000	-77.436592
36.875000	-76.547928
37.000000	-76.045082
37.125000	-74.523048
37.250000	-71.801567
37.375000	-70.582504
37.500000	-72.062904
37.625000	-74.310562
37.750000	-75.216652
37.875000	-73.816353
38.000000	-71.818649
38.125000	-71.679771
38.250000	-74.226463
38.375000	-75.088890
38.500000	-72.027214
38.625000	-73.433876
38.750000	-71.619720
38.875000	-72.664734
39.000000	-78.776222
39.125000	-74.986069
39.250000	-70.286354
39.375000	-72.331810
39.500000	-72.664612
39.625000	-70.567230
39.750000	-71.145439
39.875000	-74.960472
40.000000	-75.056831
40.125000	-74.048019
40.250000	-73.594215
40.375000	-74.841507
40.500000	-71.006859
40.625000	-70.574203
40.750000	-73.580490
40.875000	-77.872078
41.000000	-76.884796
41.125000	-74.039032
41.250000	-73.926544
41.375000	-73.479897
41.500000	-73.882210
41.625000	-75.303375
41.750000	-73.738235
41.875000	-71.754082
42.000000	-75.652718
42.125000	-77.188232
42.250000	-72.404640
42.375000	-72.284096
42.500000	-70.626137
42.625000	-70.626694
42.750000	-71.217567
42.875000	-71.863327
43.000000	-71.610420
43.125000	-71.329414
43.250000	-71.158844
43.375000	-71.299347
43.500000	-72.227859
43.625000	-74.289223
43.750000	-73.327766
43.875000	-74.853989
44.000000	-73.658379
44.125000	-74.742287
44.250000	-74.379417
44.375000	-74.738632
44.500000	-74.373962
44.625000	-71.861534
44.750000	-73.521362
44.875000	-76.117523
45.000000	-72.430122
45.125000	-72.537636
45.250000	-74.094193
45.375000	-77.766922
45.500000	-76.020546
45.625000	-71.455711
45.750000	-71.178558
45.875000	-72.031967
46.000000	-71.969368
46.125000	-73.657951
46.250000	-71.181770
46.375000	-74.862595
46.500000	-72.747124
46.625000	-71.790413
46.750000	-71.471146
46.875000	-71.861412
47.000000	-76.437744
47.125000	-73.462387
47.250000	-70.078789
47.375000	-72.606964
47.500000	-73.322533
47.625000	-71.853561
47.750000	-70.549118
47.875000	-72.861008
48.000000	-73.537712
48.125000	-75.362007
48.250000	-78.554314
48.375000	-76.210403
48.500000	-73.701004
48.625000	-71.677292
48.750000	-74.172813
48.875000	-73.934914
49.000000	-73.818207
49.125000	-74.597549
49.250000	-71.790802
49.375000	-70.085762
49.500000	-70.757141
49.625000	-71.825043
49.750000	-70.696373
49.875000	-71.764687
50.000000	-72.112839
50.125000	-71.375153
50.250000	-70.413231
50.375000	-73.402855
50.500000	-74.182976
50.625000	-69.562187
50.750000	-70.793297
50.875000	-72.189713
51.000000	-72.111359
51.125000	-71.937958
51.250000	-70.921898
51.375000	-69.773064
51.500000	-71.085686
51.625000	-67.711525
51.750000	-70.138062
51.875000	-72.151207
52.000000	-74.810616
52.125000	-75.988976
52.250000	-74.912231
52.375000	-73.900589
52.500000	-73.938339
52.625000	-73.667664
52.750000	-69.949341
52.875000	-68.889656
53.000000	-68.901039
53.125000	-72.944778
53.250000	-71.395317
53.375000	-70.917244
53.500000	-69.610779
53.625000	-71.152321
53.750000	-73.201775
53.875000	-71.611252
54.000000	-74.885323
54.125000	-76.526146
54.250000	-72.711342
54.375000	-71.714363
54.500000	-71.301712
54.625000	-72.896973
54.750000	-73.057358
54.875000	-71.126884
55.000000	-71.006546
55.125000	-69.317726
55.250000	-71.011719
55.375000	-71.964729
55.500000	-74.982292
55.625000	-74.112740
55.750000	-73.259918
55.875000	-70.122246
56.000000	-69.312523
56.125000	-70.042503
56.250000	-68.413704
56.375000	-69.100380
56.500000	-67.539627
56.625000	-69.283089
56.750000	-73.407608
56.875000	-72.191490
57.000000	-72.417908
57.125000	-73.145721
57.250000	-71.791473
57.375000	-68.938965
57.500000	-67.883446
57.625000	-69.613716
57.750000	-69.910378
57.875000	-73.867744
58.000000	-72.457642
58.125000	-72.058228
58.250000	-71.989922
58.375000	-68.457603
58.500000	-69.911156
58.625000	-70.234879
58.750000	-70.346191
58.875000	-71.934738
59.000000	-72.740234
59.125000	-75.484123
59.250000	-72.978767
59.375000	-71.483887
59.500000	-67.993965
59.625000	-64.538719
59.750000	-62.864128
59.875000	-66.073296
60.000000	-73.661217
60.125000	-69.565300
60.250000	-67.882401
60.375000	-71.133446
60.500000	-72.407600
60.625000	-70.216049
60.750000	-70.021645
60.875000	-70.293678
61.000000	-70.436554
61.125000	-70.338669
61.250000	-72.108047
61.375000	-73.874168
61.500000	-67.907394
61.625000	-68.207970
61.750000	-71.170380
61.875000	-71.044373
62.000000	-71.951462
62.125000	-75.256958
62.250000	-74.692032
62.375000	-71.345711
62.500000	-71.023544
62.625000	-70.382797
62.750000	-73.413017
62.875000	-71.582062
63.000000	-73.021011
63.125000	-71.751099
63.250000	-71.840714
63.375000	-70.661453
