Frequency (Hz)	Level (dB)
64.000000	-69.425293
64.125000	-74.180161
64.250000	-73.170502
64.375000	-74.527618
64.500000	-84.249008
64.625000	-74.130035
64.750000	-92.133629
64.875000	-79.030258
65.000000	-76.567894
65.125000	-70.572250
65.250000	-76.950539
65.375000	-77.592941
65.500000	-73.283638
65.625000	-74.649025
65.750000	-85.857376
65.875000	-73.993874
66.000000	-78.071404
66.125000	-86.368019
66.250000	-73.242386
66.375000	-68.986488
66.500000	-68.566254
66.625000	-72.026482
66.750000	-86.371109
66.875000	-76.492928
67.000000	-75.474426
67.125000	-75.411842
67.250000	-69.675888
67.375000	-72.396362
67.500000	-74.178261
67.625000	-78.230598
67.750000	-80.087631
67.875000	-81.213409
68.000000	-79.058952
68.125000	-77.492516
68.250000	-94.480759
68.375000	-79.106453
68.500000	-77.034462
68.625000	-75.212395
68.750000	-77.342476
68.875000	-76.839157
69.000000	-71.504417
69.125000	-73.075821
69.250000	-70.705124
69.375000	-71.257515
69.500000	-75.556259
69.625000	-72.065926
69.750000	-70.622116
69.875000	-68.959068
70.000000	-67.987854
70.125000	-67.939049
70.250000	-68.437721
70.375000	-70.246971
70.500000	-77.066055
70.625000	-72.765518
70.750000	-71.370316
70.875000	-78.440880
71.000000	-72.286407
71.125000	-71.434448
71.250000	-77.007095
71.375000	-68.354477
71.500000	-49.794498
71.625000	-36.760429
71.750000	-36.877609
71.875000	-50.382195
72.000000	-65.788406
72.125000	-72.099022
72.250000	-74.203674
72.375000	-73.172478
72.500000	-90.635628
72.625000	-82.519371
72.750000	-82.023933
72.875000	-80.053757
73.000000	-70.763222
73.125000	-73.581421
73.250000	-78.008858
73.375000	-75.534393
73.500000	-79.999481
73.625000	-79.544792
73.750000	-79.732521
73.875000	-92.888145
74.000000	-80.991394
74.125000	-93.046524
74.250000	-78.039627
74.375000	-74.419067
74.500000	-71.962219
74.625000	-73.146812
74.750000	-86.312416
74.875000	-81.910751
75.000000	-81.908272
75.125000	-80.238289
75.250000	-99.504105
75.375000	-77.483467
75.500000	-79.266319
75.625000	-79.209587
75.750000	-75.783043
75.875000	-74.154755
76.000000	-74.828217
76.125000	-75.238304
76.250000	-76.121223
76.375000	-83.830391
76.500000	-91.869606
76.625000	-76.837639
76.750000	-73.502823
76.875000	-76.764091
77.000000	-73.046936
77.125000	-76.927513
77.250000	-83.316666
77.375000	-75.530739
77.500000	-76.769440
77.625000	-87.046661
77.750000	-76.915710
77.875000	-80.393852
78.000000	-92.108292
78.125000	-77.429405
78.250000	-77.486038
78.375000	-81.698502
78.500000	-79.878471
78.625000	-86.230530
78.750000	-101.504494
78.875000	-91.425987
79.000000	-85.348679
79.125000	-80.614594
79.250000	-78.836838
79.375000	-79.603226
79.500000	-75.301216
79.625000	-73.267509
79.750000	-75.484779
79.875000	-77.863937
80.000000	-75.890442
80.125000	-75.771919
80.250000	-81.287224
80.375000	-75.681816
80.500000	-76.820015
80.625000	-69.785904
80.750000	-75.329422
80.875000	-85.207748
81.000000	-79.309570
81.125000	-80.801529
81.250000	-78.535088
81.375000	-78.141747
81.500000	-80.280220
81.625000	-83.269890
81.750000	-78.952644
81.875000	-81.441010
82.000000	-80.374184
82.125000	-92.064140
82.250000	-79.566032
82.375000	-78.390427
82.500000	-86.213142
82.625000	-78.183594
82.750000	-71.476372
82.875000	-74.570892
83.000000	-78.108208
83.125000	-77.670471
83.250000	-79.423058
83.375000	-75.625938
83.500000	-78.774475
83.625000	-74.391998
83.750000	-70.607849
83.875000	-78.994591
84.000000	-77.633247
84.125000	-76.506065
84.250000	-84.121361
84.375000	-77.845123
84.500000	-77.556709
84.625000	-83.613800
84.750000	-86.279320
84.875000	-88.043434
85.000000	-80.237801
85.125000	-76.751366
85.250000	-82.385399
85.375000	-82.966789
85.500000	-76.404274
85.625000	-76.130486
85.750000	-81.514900
85.875000	-73.510956
86.000000	-83.113358
86.125000	-79.479401
86.250000	-80.062889
86.375000	-81.144753
86.500000	-83.538200
86.625000	-75.616943
86.750000	-74.142891
86.875000	-79.230087
87.000000	-84.385643
87.125000	-76.038849
87.250000	-80.925117
87.375000	-79.096710
87.500000	-80.168030
87.625000	-79.382568
87.750000	-84.843269
87.875000	-81.795723
88.000000	-77.545891
88.125000	-75.508461
88.250000	-77.292969
88.375000	-80.993965
88.500000	-76.866455
88.625000	-81.326454
88.750000	-83.886253
88.875000	-77.593246
89.000000	-73.473915
89.125000	-79.673904
89.250000	-87.549904
89.375000	-90.677406
89.500000	-80.319145
89.625000	-81.222313
89.750000	-75.574677
89.875000	-75.889091
90.000000	-74.554840
90.125000	-74.606186
90.250000	-74.558250
90.375000	-76.754211
90.500000	-98.643654
90.625000	-88.855293
90.750000	-86.156479
90.875000	-82.996414
91.000000	-74.580147
91.125000	-74.357666
91.250000	-73.157616
91.375000	-71.591148
91.500000	-73.267860
91.625000	-77.212479
91.750000	-85.293213
91.875000	-75.144852
92.000000	-71.975212
92.125000	-74.058395
92.250000	-77.671242
92.375000	-79.412025
92.500000	-84.373802
92.625000	-76.336586
92.750000	-73.252426
92.875000	-77.254822
93.000000	-89.895050
93.125000	-97.644547
93.250000	-84.209541
93.375000	-80.453575
93.500000	-80.361671
93.625000	-93.969910
93.750000	-82.422653
93.875000	-82.132721
94.000000	-82.993324
94.125000	-76.046616
94.250000	-77.618958
94.375000	-79.527596
94.500000	-88.356194
94.625000	-78.928307
94.750000	-76.464874
94.875000	-74.118446
95.000000	-78.425430
95.125000	-81.096008
95.250000	-79.581337
95.375000	-59.472649
95.500000	-43.615841
95.625000	-41.893871
95.750000	-52.494625
95.875000	-69.277977
96.000000	-79.988907
96.125000	-81.003349
96.250000	-78.047081
96.375000	-74.417793
96.500000	-77.202797
96.625000	-83.398293
96.750000	-73.717133
96.875000	-71.788902
97.000000	-78.771172
97.125000	-82.079453
97.250000	-93.645531
97.375000	-85.085266
97.500000	-85.612480
97.625000	-78.263855
97.750000	-76.591087
97.875000	-77.788155
98.000000	-80.458755
98.125000	-84.129784
98.250000	-92.531456
98.375000	-92.340744
98.500000	-80.703148
98.625000	-78.451645
98.750000	-80.539925
98.875000	-91.259018
99.000000	-92.145004
99.125000	-82.495720
99.250000	-78.979530
99.375000	-82.298759
99.500000	-85.734116
99.625000	-75.965103
99.750000	-72.388649
99.875000	-74.933945
100.000000	-79.071609
100.125000	-88.765205
100.250000	-86.474945
100.375000	-83.831375
100.500000	-85.968895
100.625000	-78.949944
100.750000	-74.878777
100.875000	-78.177673
101.000000	-88.505806
101.125000	-89.030937
101.250000	-81.109367
101.375000	-81.177910
101.500000	-83.887329
101.625000	-84.657310
101.750000	-92.489601
101.875000	-81.073189
102.000000	-80.671013
102.125000	-86.982727
102.250000	-89.723938
102.375000	-86.625130
102.500000	-87.748878
102.625000	-76.345917
102.750000	-77.845901
102.875000	-84.845528
103.000000	-89.408279
103.125000	-78.359772
103.250000	-77.300400
103.375000	-83.201454
103.500000	-82.532677
103.625000	-78.151413
103.750000	-79.737144
103.875000	-77.501381
104.000000	-83.914673
104.125000	-76.452621
104.250000	-74.809349
104.375000	-80.026764
104.500000	-76.021126
104.625000	-74.104691
104.750000	-78.359947
104.875000	-83.892433
105.000000	-76.789375
105.125000	-76.985939
105.250000	-80.906532
105.375000	-78.515808
105.500000	-74.884727
105.625000	-79.166496
105.750000	-83.272430
105.875000	-95.101074
106.000000	-83.657707
106.125000	-80.858925
106.250000	-77.834122
106.375000	-75.057953
106.500000	-79.325096
106.625000	-81.796051
106.750000	-80.928413
106.875000	-86.740654
107.000000	-84.162727
107.125000	-84.815453
107.250000	-80.097443
107.375000	-78.648262
107.500000	-82.264709
107.625000	-80.409409
107.750000	-77.751839
107.875000	-73.892136
108.000000	-76.991570
108.125000	-85.334122
108.250000	-97.865295
108.375000	-83.122849
108.500000	-77.690132
108.625000	-79.201538
108.750000	-91.705070
108.875000	-85.299316
109.000000	-77.533798
109.125000	-76.893112
109.250000	-76.940483
109.375000	-80.639626
109.500000	-87.115601
109.625000	-83.947617
109.750000	-80.776657
109.875000	-81.546051
110.000000	-85.336922
110.125000	-94.898849
110.250000	-83.086967
110.375000	-84.051285
110.500000	-89.254265
110.625000	-83.222038
110.750000	-88.394104
110.875000	-80.478058
111.000000	-75.938599
111.125000	-78.511688
111.250000	-80.288246
111.375000	-86.227692
111.500000	-82.429047
111.625000	-78.182419
111.750000	-83.550163
111.875000	-94.564842
112.000000	-90.826805
112.125000	-89.470322
112.250000	-85.129295
112.375000	-84.125702
112.500000	-80.301620
112.625000	-77.470718
112.750000	-78.927765
112.875000	-82.329826
113.000000	-81.991623
113.125000	-82.761055
113.250000	-80.900604
113.375000	-86.416420
113.500000	-81.838821
113.625000	-84.074028
113.750000	-99.893700
113.875000	-104.911026
114.000000	-83.482964
114.125000	-80.577888
114.250000	-81.234138
114.375000	-87.787079
114.500000	-83.657463
114.625000	-80.601959
114.750000	-87.897263
114.875000	-89.019554
115.000000	-92.401871
115.125000	-88.166290
115.250000	-81.163254
115.375000	-79.474655
115.500000	-84.136429
115.625000	-89.134804
115.750000	-82.530251
115.875000	-85.633018
116.000000	-80.870140
116.125000	-76.836555
116.250000	-79.633339
116.375000	-82.069817
116.500000	-86.474709
116.625000	-80.979912
116.750000	-80.397568
116.875000	-86.148109
117.000000	-79.763657
117.125000	-76.116203
117.250000	-88.467972
117.375000	-84.790619
117.500000	-82.997475
117.625000	-85.666374
117.750000	-81.111961
117.875000	-85.049210
118.000000	-82.190315
118.125000	-81.460762
118.250000	-83.142593
118.375000	-105.770355
118.500000	-87.400612
118.625000	-89.200012
118.750000	-89.092690
118.875000	-83.625687
119.000000	-84.502968
119.125000	-71.251808
119.250000	-56.310734
119.375000	-42.793911
119.500000	-43.681877
119.625000	-61.362362
119.750000	-72.326630
119.875000	-77.856476
120.000000	-91.810020
120.125000	-91.157150
120.250000	-92.345436
120.375000	-84.868011
120.500000	-80.548553
120.625000	-84.654366
120.750000	-95.586166
120.875000	-88.239471
121.000000	-86.199059
121.125000	-94.398552
121.250000	-84.557625
121.375000	-83.234627
121.500000	-81.929153
121.625000	-84.604729
121.750000	-85.831543
121.875000	-83.713600
122.000000	-86.043137
122.125000	-102.028168
122.250000	-102.140907
122.375000	-88.480659
122.500000	-87.580841
122.625000	-80.218971
122.750000	-81.380104
122.875000	-85.249443
123.000000	-114.697693
123.125000	-86.731010
123.250000	-85.895363
123.375000	-92.575043
123.500000	-94.629143
123.625000	-90.657440
123.750000	-83.923859
123.875000	-81.737457
124.000000	-88.810173
124.125000	-88.498718
124.250000	-88.769485
124.375000	-82.013107
124.500000	-82.354195
124.625000	-87.658936
124.750000	-90.622414
124.875000	-82.187462
125.000000	-89.341187
125.125000	-89.658531
125.250000	-85.540733
125.375000	-81.477608
125.500000	-100.670792
125.625000	-79.952942
125.750000	-84.040802
125.875000	-86.492348
126.000000	-82.039215
126.125000	-88.498062
126.250000	-86.352097
126.375000	-93.022034
126.500000	-85.366623
126.625000	-84.121765
126.750000	-81.582970
126.875000	-89.558319
127.000000	-87.940514
127.125000	-83.995499
127.250000	-90.705971
127.375000	-95.706436
127.500000	-93.204018
127.625000	-97.489319
127.750000	-84.543861
127.875000	-89.987312
128.000000	-87.946587
128.125000	-87.680443
128.250000	-100.114784
128.375000	-91.111214
128.500000	-84.503693
128.625000	-85.978928
128.750000	-91.180580
128.875000	-83.275536
129.000000	-82.862114
129.125000	-78.759277
129.250000	-82.936028
129.375000	-87.378403
129.500000	-95.440796
129.625000	-108.160042
129.750000	-99.509483
129.875000	-80.534958
130.000000	-79.227295
130.125000	-85.248924
130.250000	-82.583878
130.375000	-81.465881
130.500000	-87.858002
130.625000	-88.409836
130.750000	-87.275757
130.875000	-89.550377
131.000000	-106.473198
131.125000	-105.153870
131.250000	-87.533966
131.375000	-84.342384
131.500000	-83.010368
131.625000	-83.283623
131.750000	-85.883636
131.875000	-85.053268
132.000000	-83.390625
132.125000	-88.730385
132.250000	-83.114571
132.375000	-81.383728
132.500000	-84.467377
132.625000	-87.853775
132.750000	-85.144714
132.875000	-90.193893
133.000000	-86.604248
133.125000	-84.269913
133.250000	-86.978081
133.375000	-85.201363
133.500000	-86.556602
133.625000	-92.128502
133.750000	-84.590179
133.875000	-81.843369
134.000000	-88.349449
134.125000	-88.114899
134.250000	-87.219795
134.375000	-86.852448
134.500000	-80.844048
134.625000	-86.639603
134.750000	-87.840485
134.875000	-85.027031
135.000000	-82.774445
135.125000	-84.625298
135.250000	-80.536659
135.375000	-81.602394
135.500000	-90.353607
135.625000	-88.910988
135.750000	-91.851402
135.875000	-94.939873
136.000000	-87.331367
136.125000	-82.252235
136.250000	-82.199860
136.375000	-84.675819
136.500000	-88.321632
136.625000	-92.130676
136.750000	-87.791832
136.875000	-89.232544
137.000000	-94.743095
137.125000	-90.321884
137.250000	-90.403969
137.375000	-84.710686
137.500000	-85.599174
137.625000	-89.621521
137.750000	-85.738815
137.875000	-86.480255
138.000000	-84.991585
138.125000	-88.400742
138.250000	-99.149948
138.375000	-87.832458
138.500000	-81.307076
138.625000	-84.506470
138.750000	-81.707581
138.875000	-81.865990
139.000000	-81.071312
139.125000	-87.230278
139.250000	-93.803131
139.375000	-99.183632
139.500000	-90.529350
139.625000	-100.595108
139.750000	-89.743683
139.875000	-90.572617
140.000000	-85.903557
140.125000	-90.575180
140.250000	-89.582314
140.375000	-91.670876
140.500000	-86.083870
140.625000	-84.856049
140.750000	-85.028168
140.875000	-84.928177
141.000000	-87.660873
141.125000	-94.197380
141.250000	-87.050117
141.375000	-82.278389
141.500000	-83.484253
141.625000	-89.288231
141.750000	-91.989090
141.875000	-83.564102
142.000000	-86.253799
142.125000	-91.449265
142.250000	-88.255043
142.375000	-86.759613
142.500000	-83.294861
142.625000	-89.941292
142.750000	-90.051506
142.875000	-89.690178
143.000000	-82.876183
143.125000	-77.022476
143.250000	-58.835327
143.375000	-54.605083
143.500000	-61.983753
143.625000	-92.578049
143.750000	-87.623360
143.875000	-87.977921
144.000000	-95.522240
144.125000	-84.470772
144.250000	-89.817665
144.375000	-86.959572
144.500000	-83.382210
144.625000	-82.075615
144.750000	-83.606979
144.875000	-92.902191
145.000000	-98.609406
145.125000	-90.110573
145.250000	-101.090446
145.375000	-86.829247
145.500000	-89.065193
145.625000	-100.087784
145.750000	-95.292221
145.875000	-98.062775
146.000000	-97.113068
146.125000	-91.606361
146.250000	-85.976646
146.375000	-84.769501
146.500000	-84.353554
146.625000	-104.806503
146.750000	-90.823021
146.875000	-93.103348
147.000000	-86.411659
147.125000	-84.732269
147.250000	-89.335548
147.375000	-92.182472
147.500000	-89.032272
147.625000	-89.733849
147.750000	-90.598801
147.875000	-89.673767
148.000000	-90.656349
148.125000	-97.534691
148.250000	-92.721077
148.375000	-97.731880
148.500000	-95.210052
148.625000	-96.560974
148.750000	-86.498421
148.875000	-88.172279
149.000000	-108.177391
149.125000	-96.976044
149.250000	-84.796013
149.375000	-84.090195
149.500000	-89.774315
149.625000	-96.257332
149.750000	-103.149597
149.875000	-93.742928
150.000000	-92.634956
150.125000	-87.679764
150.250000	-92.927933
150.375000	-98.031342
150.500000	-86.290054
150.625000	-82.638580
150.750000	-86.313126
150.875000	-98.498528
151.000000	-90.440002
151.125000	-95.672523
151.250000	-88.646477
151.375000	-86.598793
151.500000	-90.743591
151.625000	-96.970131
151.750000	-89.860847
151.875000	-86.249428
152.000000	-101.686882
152.125000	-85.798859
152.250000	-88.689728
152.375000	-95.624092
152.500000	-90.021866
152.625000	-93.357224
152.750000	-89.579315
152.875000	-88.392578
153.000000	-96.438004
153.125000	-83.459030
153.250000	-82.672295
153.375000	-87.203842
153.500000	-86.612762
153.625000	-92.430954
153.750000	-87.757172
153.875000	-89.506950
154.000000	-94.011505
154.125000	-88.322952
154.250000	-90.057518
154.375000	-101.762985
154.500000	-91.812767
154.625000	-89.165581
154.750000	-89.076569
154.875000	-92.141113
155.000000	-96.992531
155.125000	-89.739624
155.250000	-84.355278
155.375000	-85.537308
155.500000	-92.349976
155.625000	-111.829666
155.750000	-93.977913
155.875000	-94.782585
156.000000	-92.567184
156.125000	-103.630226
156.250000	-89.208603
156.375000	-88.058739
156.500000	-92.709732
156.625000	-92.476830
156.750000	-89.154625
156.875000	-88.725777
157.000000	-86.176987
157.125000	-91.182732
157.250000	-92.264763
157.375000	-90.472420
157.500000	-94.957542
157.625000	-87.428787
157.750000	-98.458054
157.875000	-91.624672
158.000000	-88.941032
158.125000	-93.641937
158.250000	-92.039894
158.375000	-86.668945
158.500000	-85.121117
158.625000	-90.658295
